nm;A
800.000000;-0.000876
799.000000;-0.001489
798.000000;-0.001340
797.000000;-0.001995
796.000000;-0.001919
795.000000;-0.002878
794.000000;-0.002103
793.000000;-0.002005
792.000000;-0.002356
791.000000;-0.002135
790.000000;-0.001008
789.000000;-0.001153
788.000000;-0.001540
787.000000;-0.001502
786.000000;-0.001748
785.000000;-0.002546
784.000000;-0.001789
783.000000;-0.002194
782.000000;-0.003384
781.000000;-0.001578
780.000000;-0.001602
779.000000;-0.001550
778.000000;-0.002110
777.000000;-0.001577
776.000000;-0.001098
775.000000;-0.001435
774.000000;-0.001890
773.000000;-0.002249
772.000000;-0.002363
771.000000;-0.001764
770.000000;-0.002119
769.000000;-0.001726
768.000000;-0.002373
767.000000;-0.001477
766.000000;-0.001800
765.000000;-0.001971
764.000000;-0.001136
763.000000;-0.001858
762.000000;-0.001526
761.000000;-0.002433
760.000000;-0.001668
759.000000;-0.001627
758.000000;-0.001574
757.000000;-0.001625
756.000000;-0.001736
755.000000;-0.001945
754.000000;-0.001741
753.000000;-0.001969
752.000000;-0.000822
751.000000;-0.001205
750.000000;-0.001838
749.000000;-0.001312
748.000000;-0.001748
747.000000;-0.001501
746.000000;-0.001303
745.000000;-0.000904
744.000000;-0.001364
743.000000;-0.001852
742.000000;-0.001909
741.000000;-0.001635
740.000000;-0.001099
739.000000;-0.001257
738.000000;-0.001564
737.000000;-0.001671
736.000000;-0.001429
735.000000;-0.001767
734.000000;-0.001406
733.000000;-0.001293
732.000000;-0.001416
731.000000;-0.001272
730.000000;-0.001281
729.000000;-0.001136
728.000000;-0.001528
727.000000;-0.001774
726.000000;-0.001610
725.000000;-0.001797
724.000000;-0.001818
723.000000;-0.001698
722.000000;-0.001438
721.000000;-0.001793
720.000000;-0.001789
719.000000;-0.001660
718.000000;-0.001238
717.000000;-0.001255
716.000000;-0.001174
715.000000;-0.001044
714.000000;-0.000768
713.000000;-0.001122
712.000000;-0.001742
711.000000;-0.002012
710.000000;-0.001949
709.000000;-0.001397
708.000000;-0.001294
707.000000;-0.001512
706.000000;-0.001496
705.000000;-0.001309
704.000000;-0.001397
703.000000;-0.001486
702.000000;-0.001380
701.000000;-0.001199
700.000000;-0.001294
699.000000;-0.001622
698.000000;-0.001433
697.000000;-0.001519
696.000000;-0.001525
695.000000;-0.001139
694.000000;-0.001375
693.000000;-0.001451
692.000000;-0.001298
691.000000;-0.001423
690.000000;-0.001665
689.000000;-0.001308
688.000000;-0.001137
687.000000;-0.001192
686.000000;-0.001314
685.000000;-0.001300
684.000000;-0.001274
683.000000;-0.001344
682.000000;-0.001294
681.000000;-0.001298
680.000000;-0.001419
679.000000;-0.001353
678.000000;-0.001224
677.000000;-0.001046
676.000000;-0.000936
675.000000;-0.000921
674.000000;-0.000878
673.000000;-0.001181
672.000000;-0.001151
671.000000;-0.001180
670.000000;-0.000996
669.000000;-0.001021
668.000000;-0.001024
667.000000;-0.000890
666.000000;-0.000954
665.000000;-0.000969
664.000000;-0.000868
663.000000;-0.000673
662.000000;-0.000796
661.000000;-0.000963
660.000000;-0.000654
659.000000;-0.000847
658.000000;-0.001048
657.000000;-0.000760
656.000000;-0.000817
655.000000;-0.000426
654.000000;-0.000477
653.000000;-0.000873
652.000000;-0.000595
651.000000;-0.000395
650.000000;-0.000383
649.000000;-0.000269
648.000000;-0.000151
647.000000;-0.000136
646.000000;-0.000263
645.000000;-0.000294
644.000000;-0.000324
643.000000;-0.000250
642.000000;-0.000054
641.000000;-0.000109
640.000000;-0.000016
639.000000;0.000293
638.000000;0.000061
637.000000;-0.000088
636.000000;0.000248
635.000000;0.000320
634.000000;0.000036
633.000000;0.000016
632.000000;0.000002
631.000000;0.000204
630.000000;0.000515
629.000000;0.000463
628.000000;0.000467
627.000000;0.000428
626.000000;0.000435
625.000000;0.000302
624.000000;0.000308
623.000000;0.000506
622.000000;0.000370
621.000000;0.000559
620.000000;0.000633
619.000000;0.000488
618.000000;0.000553
617.000000;0.000658
616.000000;0.000571
615.000000;0.000541
614.000000;0.000578
613.000000;0.000876
612.000000;0.001007
611.000000;0.000869
610.000000;0.000757
609.000000;0.000643
608.000000;0.000844
607.000000;0.000847
606.000000;0.000831
605.000000;0.000890
604.000000;0.000932
603.000000;0.001021
602.000000;0.001030
601.000000;0.001069
600.000000;0.000888
599.000000;0.001119
598.000000;0.001089
597.000000;0.001311
596.000000;0.001436
595.000000;0.001381
594.000000;0.001412
593.000000;0.001332
592.000000;0.001310
591.000000;0.001334
590.000000;0.001251
589.000000;0.001303
588.000000;0.001582
587.000000;0.001538
586.000000;0.001078
585.000000;0.001269
584.000000;0.001671
583.000000;0.001519
582.000000;0.001633
581.000000;0.001702
580.000000;0.001523
579.000000;0.001579
578.000000;0.001471
577.000000;0.001486
576.000000;0.001696
575.000000;0.001695
574.000000;0.001482
573.000000;0.001363
572.000000;0.001589
571.000000;0.001755
570.000000;0.001699
569.000000;0.001507
568.000000;0.001579
567.000000;0.001643
566.000000;0.001538
565.000000;0.001503
564.000000;0.001497
563.000000;0.001417
562.000000;0.001444
561.000000;0.001464
560.000000;0.001590
559.000000;0.001442
558.000000;0.001325
557.000000;0.001375
556.000000;0.001322
555.000000;0.001383
554.000000;0.001405
553.000000;0.001793
552.000000;0.001890
551.000000;0.001837
550.000000;0.001991
549.000000;0.001688
548.000000;0.001689
547.000000;0.001946
546.000000;0.002046
545.000000;0.002019
544.000000;0.001877
543.000000;0.002095
542.000000;0.002321
541.000000;0.002276
540.000000;0.002223
539.000000;0.002523
538.000000;0.002424
537.000000;0.002523
536.000000;0.002708
535.000000;0.002698
534.000000;0.002850
533.000000;0.003064
532.000000;0.002999
531.000000;0.003222
530.000000;0.003304
529.000000;0.003362
528.000000;0.003612
527.000000;0.003490
526.000000;0.003819
525.000000;0.003908
524.000000;0.004084
523.000000;0.004168
522.000000;0.004439
521.000000;0.004648
520.000000;0.004605
519.000000;0.004868
518.000000;0.004977
517.000000;0.005443
516.000000;0.005668
515.000000;0.005721
514.000000;0.006036
513.000000;0.006313
512.000000;0.006600
511.000000;0.006812
510.000000;0.007146
509.000000;0.007445
508.000000;0.007600
507.000000;0.008087
506.000000;0.008490
505.000000;0.008820
504.000000;0.009154
503.000000;0.009670
502.000000;0.009810
501.000000;0.010455
500.000000;0.010837
499.000000;0.011406
498.000000;0.011695
497.000000;0.012492
496.000000;0.012804
495.000000;0.013215
494.000000;0.014076
493.000000;0.014648
492.000000;0.015104
491.000000;0.015891
490.000000;0.016817
489.000000;0.017059
488.000000;0.017875
487.000000;0.018373
486.000000;0.019106
485.000000;0.019912
484.000000;0.021018
483.000000;0.021603
482.000000;0.022485
481.000000;0.023570
480.000000;0.023943
479.000000;0.024950
478.000000;0.025489
477.000000;0.026907
476.000000;0.027276
475.000000;0.028091
474.000000;0.029132
473.000000;0.030186
472.000000;0.030925
471.000000;0.031948
470.000000;0.032825
469.000000;0.033747
468.000000;0.034652
467.000000;0.035650
466.000000;0.036580
465.000000;0.037406
464.000000;0.038555
463.000000;0.039587
462.000000;0.040336
461.000000;0.041504
460.000000;0.042373
459.000000;0.043048
458.000000;0.044151
457.000000;0.045149
456.000000;0.046130
455.000000;0.047123
454.000000;0.047974
453.000000;0.048481
452.000000;0.049500
451.000000;0.050238
450.000000;0.051035
449.000000;0.051458
448.000000;0.052117
447.000000;0.052859
446.000000;0.053491
445.000000;0.054089
444.000000;0.054565
443.000000;0.054812
442.000000;0.055597
441.000000;0.055888
440.000000;0.056054
439.000000;0.056080
438.000000;0.056537
437.000000;0.056880
436.000000;0.057086
435.000000;0.056963
434.000000;0.056703
433.000000;0.056653
432.000000;0.056541
