nm;A
360.000000;-0.025199
359.000000;-0.024549
358.000000;-0.024702
357.000000;-0.024781
356.000000;-0.024086
355.000000;-0.024158
354.000000;-0.024213
353.000000;-0.024012
352.000000;-0.023657
351.000000;-0.023684
350.000000;-0.023584
349.000000;-0.023872
348.000000;-0.023650
347.000000;-0.022206
346.000000;-0.022722
345.000000;-0.022714
344.000000;-0.022336
343.000000;-0.020754
342.000000;-0.021059
341.000000;-0.021669
340.000000;-0.020679
339.000000;-0.021472
338.000000;-0.020650
337.000000;-0.020295
336.000000;-0.019945
335.000000;-0.019886
334.000000;-0.019557
333.000000;-0.019276
332.000000;-0.018976
331.000000;-0.018347
330.000000;-0.018892
329.000000;-0.018285
328.000000;-0.017703
327.000000;-0.017522
326.000000;-0.017188
325.000000;-0.016865
324.000000;-0.016876
323.000000;-0.016672
322.000000;-0.015596
321.000000;-0.015907
320.000000;-0.014205
319.000000;-0.013189
318.000000;-0.012818
317.000000;-0.012773
316.000000;-0.012028
315.000000;-0.011265
314.000000;-0.010563
313.000000;-0.010803
312.000000;-0.010048
311.000000;-0.009413
310.000000;-0.009186
309.000000;-0.008417
308.000000;-0.008190
307.000000;-0.008071
306.000000;-0.007642
305.000000;-0.007057
304.000000;-0.006847
303.000000;-0.006316
302.000000;-0.005453
301.000000;-0.005275
300.000000;-0.004417
299.000000;-0.003750
298.000000;-0.003255
297.000000;-0.002836
296.000000;-0.002171
295.000000;-0.001281
294.000000;-0.000575
293.000000;0.000277
292.000000;0.000607
291.000000;0.001506
290.000000;0.002391
289.000000;0.003533
288.000000;0.003993
287.000000;0.004913
286.000000;0.005661
285.000000;0.006177
284.000000;0.006972
283.000000;0.007134
282.000000;0.007946
281.000000;0.008882
280.000000;0.009666
279.000000;0.010277
278.000000;0.010545
277.000000;0.011152
276.000000;0.012126
275.000000;0.012277
274.000000;0.012868
273.000000;0.012815
272.000000;0.013368
271.000000;0.013238
270.000000;0.013884
269.000000;0.014310
268.000000;0.014392
267.000000;0.014933
266.000000;0.015268
265.000000;0.015506
264.000000;0.015373
263.000000;0.015516
262.000000;0.015852
261.000000;0.016157
260.000000;0.016830
259.000000;0.016755
258.000000;0.016786
257.000000;0.017160
256.000000;0.017695
255.000000;0.017743
254.000000;0.018557
253.000000;0.019033
252.000000;0.019786
251.000000;0.019913
250.000000;0.020774
