nm;A
650.000000;0.030008
649.000000;0.029412
648.000000;0.029317
647.000000;0.029586
646.000000;0.029327
645.000000;0.029458
644.000000;0.029547
643.000000;0.029296
642.000000;0.029606
641.000000;0.029831
640.000000;0.029333
639.000000;0.029701
638.000000;0.029698
637.000000;0.029364
636.000000;0.029306
635.000000;0.029322
634.000000;0.029534
633.000000;0.029389
632.000000;0.029521
631.000000;0.029743
630.000000;0.029775
629.000000;0.029767
628.000000;0.029889
627.000000;0.029993
626.000000;0.029559
625.000000;0.029650
624.000000;0.029526
623.000000;0.029512
622.000000;0.029981
621.000000;0.029814
620.000000;0.029480
619.000000;0.029772
618.000000;0.029475
617.000000;0.029708
616.000000;0.029532
615.000000;0.029307
614.000000;0.029204
613.000000;0.029596
612.000000;0.029649
611.000000;0.029414
610.000000;0.029517
609.000000;0.029596
608.000000;0.029473
607.000000;0.029612
606.000000;0.029471
605.000000;0.029595
604.000000;0.029373
603.000000;0.029325
602.000000;0.029482
601.000000;0.029609
600.000000;0.029413
599.000000;0.029775
598.000000;0.029611
597.000000;0.029816
596.000000;0.029572
595.000000;0.029520
594.000000;0.029727
593.000000;0.029505
592.000000;0.029619
591.000000;0.029529
590.000000;0.029500
589.000000;0.029576
588.000000;0.029501
587.000000;0.029604
586.000000;0.029777
585.000000;0.029700
584.000000;0.029700
583.000000;0.029778
582.000000;0.029927
581.000000;0.029940
580.000000;0.029915
579.000000;0.029807
578.000000;0.029816
577.000000;0.029882
576.000000;0.030007
575.000000;0.029873
574.000000;0.029759
573.000000;0.029991
572.000000;0.030144
571.000000;0.029925
570.000000;0.029971
569.000000;0.030051
568.000000;0.030094
567.000000;0.030245
566.000000;0.030234
565.000000;0.030133
564.000000;0.030396
563.000000;0.030512
562.000000;0.030313
561.000000;0.030477
560.000000;0.030730
559.000000;0.030549
558.000000;0.030703
557.000000;0.030694
556.000000;0.030833
555.000000;0.030933
554.000000;0.031156
553.000000;0.031185
552.000000;0.031117
551.000000;0.031309
550.000000;0.031485
549.000000;0.031578
548.000000;0.031734
547.000000;0.031837
546.000000;0.032093
545.000000;0.032255
544.000000;0.032403
543.000000;0.032411
542.000000;0.032596
541.000000;0.032664
540.000000;0.032836
539.000000;0.033168
538.000000;0.033309
537.000000;0.033281
536.000000;0.033438
535.000000;0.033800
534.000000;0.034082
533.000000;0.034392
532.000000;0.034556
531.000000;0.034724
530.000000;0.034970
529.000000;0.035521
528.000000;0.035714
527.000000;0.035934
526.000000;0.036337
525.000000;0.036669
524.000000;0.037029
523.000000;0.037376
522.000000;0.037832
521.000000;0.038292
520.000000;0.038668
519.000000;0.039153
518.000000;0.039590
517.000000;0.040085
516.000000;0.040524
515.000000;0.041079
514.000000;0.041690
513.000000;0.042130
512.000000;0.042709
511.000000;0.043415
510.000000;0.043999
509.000000;0.044647
508.000000;0.045385
507.000000;0.046080
506.000000;0.046837
505.000000;0.047582
504.000000;0.048399
503.000000;0.049212
502.000000;0.050009
501.000000;0.050889
500.000000;0.051728
499.000000;0.052704
498.000000;0.053784
497.000000;0.054872
496.000000;0.055883
495.000000;0.056949
494.000000;0.058214
493.000000;0.059405
492.000000;0.060527
491.000000;0.061606
490.000000;0.063023
489.000000;0.064288
488.000000;0.065645
487.000000;0.067123
486.000000;0.068457
485.000000;0.069817
484.000000;0.071177
483.000000;0.072734
482.000000;0.074186
481.000000;0.075700
480.000000;0.077261
479.000000;0.078831
478.000000;0.080382
477.000000;0.081813
476.000000;0.083584
475.000000;0.085351
474.000000;0.087032
473.000000;0.088758
472.000000;0.090283
471.000000;0.091987
470.000000;0.093771
469.000000;0.095281
468.000000;0.096903
467.000000;0.098686
466.000000;0.100234
465.000000;0.101961
464.000000;0.103634
463.000000;0.105376
462.000000;0.107054
461.000000;0.108599
460.000000;0.110116
459.000000;0.111730
458.000000;0.113389
457.000000;0.114824
456.000000;0.116162
455.000000;0.117778
454.000000;0.119102
453.000000;0.120362
452.000000;0.121771
451.000000;0.122828
450.000000;0.123725
449.000000;0.124938
448.000000;0.126052
447.000000;0.126744
446.000000;0.127311
445.000000;0.128341
444.000000;0.129067
443.000000;0.129911
442.000000;0.130282
441.000000;0.130412
440.000000;0.130546
439.000000;0.130458
438.000000;0.130536
437.000000;0.130371
436.000000;0.130326
435.000000;0.129905
434.000000;0.129539
433.000000;0.129234
432.000000;0.128568
431.000000;0.127525
430.000000;0.126817
429.000000;0.125904
428.000000;0.124613
427.000000;0.123536
426.000000;0.122591
425.000000;0.121225
424.000000;0.119673
423.000000;0.117973
422.000000;0.116563
421.000000;0.114739
420.000000;0.112749
419.000000;0.111050
418.000000;0.109248
417.000000;0.107314
416.000000;0.105083
415.000000;0.103065
414.000000;0.101067
413.000000;0.098665
412.000000;0.096523
411.000000;0.094566
410.000000;0.092490
409.000000;0.090245
408.000000;0.087999
407.000000;0.085724
406.000000;0.083520
405.000000;0.081614
404.000000;0.079580
403.000000;0.077414
402.000000;0.075282
401.000000;0.073394
400.000000;0.071263
399.000000;0.068842
398.000000;0.067321
397.000000;0.065702
396.000000;0.064090
395.000000;0.062103
394.000000;0.060044
393.000000;0.059198
392.000000;0.057351
391.000000;0.055575
390.000000;0.054436
389.000000;0.052911
388.000000;0.052016
387.000000;0.051399
386.000000;0.049967
385.000000;0.048445
384.000000;0.047498
383.000000;0.047325
382.000000;0.046998
381.000000;0.046743
380.000000;0.046064
379.000000;0.045869
378.000000;0.045932
377.000000;0.047087
376.000000;0.045768
375.000000;0.045932
374.000000;0.046933
373.000000;0.048237
372.000000;0.049301
371.000000;0.050465
370.000000;0.051598
369.000000;0.053072
368.000000;0.055212
367.000000;0.056446
366.000000;0.056791
365.000000;0.058560
364.000000;0.060065
363.000000;0.061459
362.000000;0.062774
361.000000;0.064383
360.000000;0.066133
359.000000;0.067240
358.000000;0.069338
357.000000;0.070726
356.000000;0.072181
355.000000;0.074543
354.000000;0.076746
353.000000;0.079004
352.000000;0.081290
351.000000;0.084520
350.000000;0.086293
349.000000;0.090315
348.000000;0.092938
347.000000;0.095365
346.000000;0.099357
345.000000;0.103148
344.000000;0.106236
343.000000;0.109287
342.000000;0.113834
341.000000;0.118186
340.000000;0.121179
339.000000;0.127590
338.000000;0.131913
337.000000;0.136632
336.000000;0.141213
335.000000;0.147982
334.000000;0.153973
333.000000;0.159578
332.000000;0.166224
331.000000;0.173502
330.000000;0.181238
329.000000;0.189424
328.000000;0.197176
327.000000;0.205692
326.000000;0.215786
325.000000;0.223556
324.000000;0.234235
323.000000;0.243067
322.000000;0.253190
321.000000;0.265089
320.000000;0.276232
319.000000;0.289800
318.000000;0.303472
317.000000;0.316814
316.000000;0.331135
315.000000;0.343721
314.000000;0.357733
313.000000;0.372768
312.000000;0.386079
311.000000;0.399604
310.000000;0.413089
309.000000;0.425652
308.000000;0.438465
307.000000;0.450669
306.000000;0.462647
305.000000;0.473091
304.000000;0.482453
303.000000;0.493438
302.000000;0.502265
301.000000;0.511235
300.000000;0.518623
299.000000;0.526216
298.000000;0.532830
297.000000;0.539077
296.000000;0.544996
295.000000;0.548350
294.000000;0.552639
293.000000;0.554457
292.000000;0.558045
291.000000;0.558852
290.000000;0.559928
289.000000;0.561055
288.000000;0.563571
287.000000;0.562472
286.000000;0.563595
285.000000;0.564320
284.000000;0.565307
283.000000;0.567558
282.000000;0.571640
281.000000;0.577874
280.000000;0.586160
279.000000;0.592801
278.000000;0.594863
277.000000;0.591492
276.000000;0.586640
275.000000;0.585836
274.000000;0.589435
273.000000;0.597642
272.000000;0.606998
271.000000;0.614954
270.000000;0.622549
269.000000;0.632185
268.000000;0.647036
267.000000;0.667468
266.000000;0.693295
265.000000;0.723925
264.000000;0.758442
263.000000;0.795749
262.000000;0.836120
261.000000;0.881248
260.000000;0.929926
259.000000;0.980733
258.000000;1.034303
257.000000;1.088651
256.000000;1.142305
255.000000;1.195278
254.000000;1.246251
253.000000;1.296005
252.000000;1.341745
251.000000;1.385794
250.000000;1.422574
