nm;A
331.000000;0.171802
330.000000;0.180492
329.000000;0.188280
328.000000;0.195461
327.000000;0.202784
326.000000;0.213888
325.000000;0.221702
324.000000;0.233210
323.000000;0.243116
322.000000;0.252521
321.000000;0.264027
320.000000;0.273066
319.000000;0.288259
318.000000;0.302013
317.000000;0.315245
316.000000;0.327971
315.000000;0.341801
314.000000;0.355645
313.000000;0.370744
312.000000;0.384805
311.000000;0.398194
310.000000;0.410884
309.000000;0.423352
308.000000;0.436239
307.000000;0.449129
306.000000;0.460278
305.000000;0.470741
304.000000;0.481167
303.000000;0.491208
302.000000;0.500719
301.000000;0.508757
300.000000;0.516161
299.000000;0.524500
298.000000;0.531426
297.000000;0.536888
296.000000;0.542453
295.000000;0.546696
294.000000;0.549467
293.000000;0.552754
292.000000;0.554864
291.000000;0.556496
290.000000;0.557988
289.000000;0.558655
288.000000;0.560330
287.000000;0.560512
286.000000;0.561011
285.000000;0.561648
284.000000;0.562555
283.000000;0.564955
282.000000;0.568853
281.000000;0.575407
280.000000;0.584091
279.000000;0.590560
278.000000;0.592313
277.000000;0.589463
276.000000;0.584009
275.000000;0.583563
274.000000;0.587118
273.000000;0.596506
272.000000;0.603839
271.000000;0.612597
270.000000;0.620733
269.000000;0.630267
268.000000;0.645134
267.000000;0.665814
266.000000;0.691496
265.000000;0.721512
264.000000;0.756091
263.000000;0.793953
262.000000;0.835006
261.000000;0.879871
260.000000;0.927066
259.000000;0.978030
258.000000;1.031819
257.000000;1.086325
256.000000;1.140145
255.000000;1.193008
254.000000;1.242963
253.000000;1.293010
252.000000;1.339167
251.000000;1.380979
250.000000;1.420842
