nm;A
650.000000;0.031019
649.000000;0.030500
648.000000;0.030845
647.000000;0.030979
646.000000;0.030669
645.000000;0.031297
644.000000;0.030683
643.000000;0.030459
642.000000;0.030797
641.000000;0.030968
640.000000;0.030567
639.000000;0.031205
638.000000;0.031170
637.000000;0.030589
636.000000;0.030961
635.000000;0.030657
634.000000;0.030872
633.000000;0.030625
632.000000;0.031194
631.000000;0.031103
630.000000;0.030835
629.000000;0.031009
628.000000;0.030961
627.000000;0.030969
626.000000;0.030866
625.000000;0.031017
624.000000;0.030878
623.000000;0.030575
622.000000;0.031261
621.000000;0.030858
620.000000;0.030814
619.000000;0.030981
618.000000;0.030834
617.000000;0.030938
616.000000;0.031018
615.000000;0.030796
614.000000;0.030696
613.000000;0.031010
612.000000;0.030604
611.000000;0.030676
610.000000;0.030747
609.000000;0.030797
608.000000;0.030636
607.000000;0.030813
606.000000;0.030434
605.000000;0.030591
604.000000;0.030615
603.000000;0.030636
602.000000;0.030805
601.000000;0.030861
600.000000;0.030441
599.000000;0.030904
598.000000;0.030725
597.000000;0.030699
596.000000;0.030683
595.000000;0.030643
594.000000;0.030852
593.000000;0.030633
592.000000;0.030737
591.000000;0.030851
590.000000;0.030483
589.000000;0.030772
588.000000;0.030748
587.000000;0.030613
586.000000;0.030653
585.000000;0.030632
584.000000;0.030749
583.000000;0.030848
582.000000;0.030988
581.000000;0.030899
580.000000;0.031015
579.000000;0.030701
578.000000;0.030631
577.000000;0.030939
576.000000;0.030960
575.000000;0.030619
574.000000;0.030885
573.000000;0.030959
572.000000;0.030965
571.000000;0.030928
570.000000;0.030936
569.000000;0.030904
568.000000;0.031052
567.000000;0.031107
566.000000;0.031051
565.000000;0.030735
564.000000;0.030896
563.000000;0.031130
562.000000;0.031025
561.000000;0.031126
560.000000;0.031189
559.000000;0.031122
558.000000;0.031400
557.000000;0.031364
556.000000;0.031370
555.000000;0.031410
554.000000;0.031441
553.000000;0.031447
552.000000;0.031626
551.000000;0.031680
550.000000;0.031602
549.000000;0.031773
548.000000;0.031953
547.000000;0.032005
546.000000;0.032075
545.000000;0.032117
544.000000;0.032196
543.000000;0.032266
542.000000;0.032378
541.000000;0.032353
540.000000;0.032457
539.000000;0.032730
538.000000;0.032783
537.000000;0.032745
536.000000;0.032857
535.000000;0.033196
534.000000;0.033308
533.000000;0.033525
532.000000;0.033576
531.000000;0.033631
530.000000;0.033775
529.000000;0.034099
528.000000;0.034359
527.000000;0.034600
526.000000;0.034831
525.000000;0.034974
524.000000;0.035191
523.000000;0.035457
522.000000;0.035612
521.000000;0.036011
520.000000;0.036341
519.000000;0.036681
518.000000;0.037067
517.000000;0.037346
516.000000;0.037658
515.000000;0.038026
514.000000;0.038385
513.000000;0.038803
512.000000;0.039270
511.000000;0.039758
510.000000;0.040141
509.000000;0.040611
508.000000;0.041179
507.000000;0.041559
506.000000;0.042028
505.000000;0.042645
504.000000;0.043281
503.000000;0.043818
502.000000;0.044204
501.000000;0.044785
500.000000;0.045520
499.000000;0.046243
498.000000;0.046905
497.000000;0.047592
496.000000;0.048189
495.000000;0.048915
494.000000;0.049701
493.000000;0.050496
492.000000;0.051188
491.000000;0.051888
490.000000;0.052838
489.000000;0.053691
488.000000;0.054533
487.000000;0.055359
486.000000;0.056256
485.000000;0.057204
484.000000;0.058188
483.000000;0.059072
482.000000;0.059870
481.000000;0.060792
480.000000;0.061832
479.000000;0.062781
478.000000;0.063731
477.000000;0.064623
476.000000;0.065543
475.000000;0.066647
474.000000;0.067586
473.000000;0.068539
472.000000;0.069504
471.000000;0.070483
470.000000;0.071403
469.000000;0.072281
468.000000;0.073291
467.000000;0.074274
466.000000;0.075146
465.000000;0.076100
464.000000;0.076951
463.000000;0.077844
462.000000;0.078741
461.000000;0.079469
460.000000;0.080361
459.000000;0.081177
458.000000;0.081910
457.000000;0.082735
456.000000;0.083607
455.000000;0.084355
454.000000;0.085075
453.000000;0.085739
452.000000;0.086307
451.000000;0.086998
450.000000;0.087329
449.000000;0.087818
448.000000;0.088463
447.000000;0.088836
446.000000;0.089174
445.000000;0.089472
444.000000;0.089611
443.000000;0.090195
442.000000;0.090492
441.000000;0.090361
440.000000;0.090652
439.000000;0.090509
438.000000;0.090425
437.000000;0.090558
436.000000;0.090377
435.000000;0.090011
434.000000;0.089909
433.000000;0.089740
432.000000;0.089581
431.000000;0.089021
430.000000;0.088555
429.000000;0.088082
428.000000;0.087534
427.000000;0.087077
426.000000;0.086853
425.000000;0.086099
424.000000;0.085131
423.000000;0.084359
422.000000;0.083743
421.000000;0.083191
420.000000;0.082269
419.000000;0.081292
418.000000;0.080396
417.000000;0.079525
416.000000;0.078599
415.000000;0.077789
414.000000;0.077121
413.000000;0.075984
412.000000;0.075076
411.000000;0.074219
410.000000;0.073336
409.000000;0.072338
408.000000;0.071479
407.000000;0.070367
406.000000;0.069549
405.000000;0.068796
404.000000;0.068147
403.000000;0.067072
402.000000;0.066179
401.000000;0.065664
400.000000;0.064828
399.000000;0.063843
