nm;A
291.000000;0.560077
290.000000;0.553339
289.000000;0.543226
288.000000;0.525799
287.000000;0.524414
286.000000;0.512398
285.000000;0.503633
284.000000;0.493704
283.000000;0.494289
282.000000;0.491216
281.000000;0.485355
280.000000;0.494224
279.000000;0.499422
278.000000;0.494039
277.000000;0.486363
276.000000;0.482130
275.000000;0.474924
274.000000;0.476139
273.000000;0.480075
272.000000;0.487012
271.000000;0.488200
270.000000;0.491943
269.000000;0.491952
268.000000;0.498107
267.000000;0.507534
266.000000;0.524289
265.000000;0.543741
264.000000;0.558386
263.000000;0.581779
262.000000;0.611906
261.000000;0.638492
260.000000;0.667310
259.000000;0.699444
258.000000;0.737481
257.000000;0.774074
256.000000;0.813554
255.000000;0.857227
254.000000;0.898992
253.000000;0.938514
252.000000;0.985642
251.000000;1.037624
250.000000;1.091012
