nm;A
281.000000;0.603685
280.000000;0.641223
279.000000;0.674530
278.000000;0.688822
277.000000;0.682582
276.000000;0.670318
275.000000;0.668796
274.000000;0.679501
273.000000;0.699805
272.000000;0.714493
271.000000;0.717644
270.000000;0.705635
269.000000;0.688891
268.000000;0.676677
267.000000;0.669729
266.000000;0.666225
265.000000;0.661313
264.000000;0.654084
263.000000;0.642923
262.000000;0.631264
261.000000;0.622151
260.000000;0.614506
259.000000;0.608799
258.000000;0.604962
257.000000;0.601378
256.000000;0.597862
255.000000;0.596802
254.000000;0.596751
253.000000;0.598372
252.000000;0.600871
251.000000;0.604096
250.000000;0.607378
