nm;A
281.000000;0.220260
280.000000;0.215640
279.000000;0.213082
278.000000;0.211314
277.000000;0.208803
276.000000;0.207384
275.000000;0.207351
274.000000;0.208568
273.000000;0.210399
272.000000;0.213753
271.000000;0.218229
270.000000;0.224213
269.000000;0.230142
268.000000;0.238242
267.000000;0.247011
266.000000;0.255692
265.000000;0.264568
264.000000;0.275157
263.000000;0.286093
262.000000;0.296939
261.000000;0.307907
260.000000;0.318718
259.000000;0.329672
258.000000;0.340818
257.000000;0.353485
256.000000;0.363917
255.000000;0.373957
254.000000;0.383433
253.000000;0.392697
252.000000;0.400779
251.000000;0.406855
250.000000;0.412706
