nm;A
650.000000;0.026249
649.000000;0.015189
648.000000;0.005329
647.000000;0.013145
646.000000;0.012754
645.000000;0.009675
644.000000;0.024818
643.000000;0.002152
642.000000;0.014493
641.000000;0.008244
640.000000;0.008334
639.000000;0.021115
638.000000;0.012538
637.000000;0.016622
636.000000;0.011019
635.000000;0.017619
634.000000;0.017356
633.000000;0.014271
632.000000;0.018820
631.000000;0.012690
630.000000;0.022673
629.000000;0.014366
628.000000;0.007022
627.000000;0.010664
626.000000;0.015532
625.000000;0.025264
624.000000;0.017969
623.000000;0.011530
622.000000;0.014130
621.000000;0.016025
620.000000;0.014982
619.000000;0.013869
618.000000;0.012655
617.000000;0.014082
616.000000;0.008674
615.000000;0.016934
614.000000;0.013527
613.000000;0.017573
612.000000;0.013597
611.000000;0.014462
610.000000;0.016542
609.000000;0.021680
608.000000;0.028637
607.000000;0.014051
606.000000;0.012411
605.000000;0.015118
604.000000;0.014610
603.000000;0.018131
602.000000;0.014791
601.000000;0.007827
600.000000;-0.000093
599.000000;0.026231
598.000000;0.030608
597.000000;0.014254
596.000000;0.016576
595.000000;0.014552
594.000000;0.016353
593.000000;0.015158
592.000000;0.014447
591.000000;0.009038
590.000000;0.013865
589.000000;-0.000113
588.000000;-0.004369
587.000000;0.010787
586.000000;0.017404
585.000000;0.015646
584.000000;0.013849
583.000000;0.024270
582.000000;0.019202
581.000000;0.009266
580.000000;0.011646
579.000000;0.019842
578.000000;0.032868
577.000000;0.035799
576.000000;0.020003
575.000000;0.019177
574.000000;0.012454
573.000000;0.008239
572.000000;0.010121
571.000000;0.014420
570.000000;0.018940
569.000000;0.012777
568.000000;0.015101
567.000000;0.021266
566.000000;0.019994
565.000000;0.017010
564.000000;0.018392
563.000000;0.022926
562.000000;0.018226
561.000000;0.022818
560.000000;0.018712
559.000000;0.025528
558.000000;0.027134
557.000000;0.021308
556.000000;0.022070
555.000000;0.016260
554.000000;0.023628
553.000000;0.026378
552.000000;0.024352
551.000000;0.022973
550.000000;0.026762
549.000000;0.030363
548.000000;0.026810
547.000000;0.022139
546.000000;0.022328
545.000000;0.026713
544.000000;0.026711
543.000000;0.028563
542.000000;0.028337
541.000000;0.029906
540.000000;0.029343
539.000000;0.030327
538.000000;0.030101
537.000000;0.029585
536.000000;0.030107
535.000000;0.030923
534.000000;0.030348
533.000000;0.028948
532.000000;0.029892
531.000000;0.032048
530.000000;0.033673
529.000000;0.034804
528.000000;0.036053
527.000000;0.036366
526.000000;0.035541
525.000000;0.037618
524.000000;0.040527
523.000000;0.038836
522.000000;0.039459
521.000000;0.039432
520.000000;0.040351
519.000000;0.042284
518.000000;0.045720
517.000000;0.048150
516.000000;0.045205
515.000000;0.043605
514.000000;0.045224
513.000000;0.047830
512.000000;0.049636
511.000000;0.050330
510.000000;0.051535
509.000000;0.052622
508.000000;0.052664
507.000000;0.052473
506.000000;0.055858
505.000000;0.058462
504.000000;0.058710
503.000000;0.060579
502.000000;0.065002
501.000000;0.068886
500.000000;0.068237
499.000000;0.070806
498.000000;0.074488
497.000000;0.074979
496.000000;0.074014
495.000000;0.078080
494.000000;0.082756
493.000000;0.082731
492.000000;0.083550
491.000000;0.085011
490.000000;0.090688
489.000000;0.090401
488.000000;0.087258
487.000000;0.094491
486.000000;0.100559
485.000000;0.099392
484.000000;0.101439
483.000000;0.103673
482.000000;0.103127
481.000000;0.104244
480.000000;0.108301
479.000000;0.111643
478.000000;0.113503
477.000000;0.115550
476.000000;0.116698
475.000000;0.122015
474.000000;0.125993
473.000000;0.125558
472.000000;0.129993
471.000000;0.133894
470.000000;0.135877
469.000000;0.136510
468.000000;0.138955
467.000000;0.142357
466.000000;0.142318
465.000000;0.145541
464.000000;0.149773
463.000000;0.152903
462.000000;0.151835
461.000000;0.155165
460.000000;0.159783
459.000000;0.161930
458.000000;0.161601
457.000000;0.161372
456.000000;0.163793
455.000000;0.169890
454.000000;0.169382
453.000000;0.168078
452.000000;0.167782
451.000000;0.171689
450.000000;0.172235
449.000000;0.171305
448.000000;0.170429
447.000000;0.170894
446.000000;0.166672
445.000000;0.163807
444.000000;0.167749
443.000000;0.167012
442.000000;0.163712
441.000000;0.162620
440.000000;0.162484
439.000000;0.160464
438.000000;0.160936
437.000000;0.159784
436.000000;0.162184
435.000000;0.160135
434.000000;0.150396
433.000000;0.147250
432.000000;0.155059
431.000000;0.153435
430.000000;0.146117
429.000000;0.142656
428.000000;0.141981
427.000000;0.141423
426.000000;0.135467
425.000000;0.131923
424.000000;0.132441
423.000000;0.128368
422.000000;0.119758
421.000000;0.123371
420.000000;0.122981
419.000000;0.115612
418.000000;0.117398
417.000000;0.109404
416.000000;0.108602
415.000000;0.104340
414.000000;0.096723
413.000000;0.097049
412.000000;0.091764
411.000000;0.093644
410.000000;0.087321
409.000000;0.088169
408.000000;0.088001
407.000000;0.082623
406.000000;0.078707
405.000000;0.073935
404.000000;0.081040
403.000000;0.076143
402.000000;0.066005
401.000000;0.070683
400.000000;0.071448
399.000000;0.068286
398.000000;0.067554
397.000000;0.076954
396.000000;0.073657
395.000000;0.070105
394.000000;0.069150
393.000000;0.068693
392.000000;0.068374
391.000000;0.055063
390.000000;0.061384
389.000000;0.070762
388.000000;0.066013
387.000000;0.053475
386.000000;0.064103
385.000000;0.063335
384.000000;0.059868
383.000000;0.059639
382.000000;0.066082
381.000000;0.076257
380.000000;0.061917
379.000000;0.106275
378.000000;-0.051805
377.000000;-0.099620
376.000000;0.014246
375.000000;0.073866
374.000000;-0.006416
373.000000;0.011765
372.000000;0.059929
371.000000;0.051440
370.000000;0.038091
369.000000;0.065072
368.000000;0.075159
367.000000;0.068963
366.000000;0.040910
365.000000;0.069201
364.000000;0.099636
363.000000;0.074843
362.000000;0.072998
361.000000;0.083809
360.000000;0.129081
359.000000;0.090866
358.000000;0.090166
357.000000;0.114671
356.000000;0.127879
355.000000;0.088831
354.000000;0.104402
353.000000;0.144232
352.000000;0.142923
351.000000;0.117553
350.000000;0.144474
349.000000;0.162789
348.000000;0.193428
347.000000;0.168155
346.000000;0.172047
345.000000;0.250745
344.000000;0.229127
343.000000;0.215997
342.000000;0.252692
341.000000;0.266917
340.000000;0.277085
339.000000;0.239840
338.000000;0.285874
337.000000;0.311030
336.000000;0.326781
335.000000;0.355543
334.000000;0.364780
333.000000;0.375622
332.000000;0.379184
331.000000;0.421793
330.000000;0.452807
329.000000;0.490817
328.000000;0.433816
327.000000;0.456283
326.000000;0.512024
325.000000;0.519920
324.000000;0.523803
323.000000;0.565025
322.000000;0.599640
321.000000;0.548824
320.000000;0.637174
319.000000;0.589799
318.000000;0.680601
317.000000;0.684397
316.000000;0.689763
315.000000;0.679142
314.000000;0.741702
313.000000;0.773581
312.000000;0.751019
