nm;A
331.000000;0.456980
330.000000;0.446326
329.000000;0.435361
328.000000;0.442680
327.000000;0.504519
326.000000;0.513166
325.000000;0.475172
324.000000;0.562194
323.000000;0.578071
322.000000;0.599718
321.000000;0.547734
320.000000;0.654418
319.000000;0.619800
318.000000;0.668583
317.000000;0.674147
316.000000;0.688283
315.000000;0.705888
314.000000;0.746516
313.000000;0.787932
312.000000;0.793489
311.000000;0.799582
310.000000;0.783137
309.000000;0.848043
308.000000;0.845830
307.000000;0.829877
306.000000;0.865497
305.000000;0.873988
304.000000;0.877765
303.000000;0.862127
302.000000;0.857127
301.000000;0.858360
300.000000;0.939458
299.000000;0.893042
298.000000;0.908997
297.000000;0.877665
296.000000;0.876472
295.000000;0.911595
294.000000;0.867823
293.000000;0.857536
292.000000;0.863334
291.000000;0.846224
290.000000;0.824729
289.000000;0.804481
288.000000;0.822015
287.000000;0.831899
286.000000;0.798998
285.000000;0.801502
284.000000;0.844414
283.000000;0.818171
282.000000;0.820193
281.000000;0.867741
280.000000;0.891532
279.000000;0.903355
278.000000;0.933442
277.000000;0.930706
276.000000;0.903796
275.000000;0.886088
274.000000;0.925685
273.000000;0.952934
272.000000;0.984507
271.000000;0.987384
270.000000;0.987688
269.000000;0.996194
268.000000;0.982875
267.000000;1.013683
266.000000;1.025517
265.000000;1.018094
264.000000;1.023314
263.000000;1.048444
262.000000;1.062299
261.000000;1.048684
260.000000;1.058236
259.000000;1.086224
258.000000;1.099771
257.000000;1.094792
256.000000;1.102672
255.000000;1.125512
254.000000;1.130776
253.000000;1.163473
252.000000;1.176630
251.000000;1.181856
250.000000;1.187856
