nm;A
281.000000;0.219878
280.000000;0.215328
279.000000;0.212723
278.000000;0.209689
277.000000;0.208135
276.000000;0.206438
275.000000;0.207157
274.000000;0.208280
273.000000;0.210190
272.000000;0.213781
271.000000;0.218030
270.000000;0.223350
269.000000;0.229525
268.000000;0.236430
267.000000;0.245497
266.000000;0.254633
265.000000;0.263650
264.000000;0.273264
263.000000;0.284462
262.000000;0.295377
261.000000;0.306648
260.000000;0.317454
259.000000;0.328400
258.000000;0.339935
257.000000;0.352177
256.000000;0.363571
255.000000;0.373872
254.000000;0.382755
253.000000;0.391961
252.000000;0.399691
251.000000;0.406607
250.000000;0.412372
