nm;A
600.000000;0.032176
599.000000;0.032042
598.000000;0.032078
597.000000;0.032059
596.000000;0.032362
595.000000;0.032196
594.000000;0.032408
593.000000;0.032039
592.000000;0.032271
591.000000;0.032102
590.000000;0.032122
589.000000;0.032125
588.000000;0.032105
587.000000;0.032243
586.000000;0.032330
585.000000;0.032486
584.000000;0.032658
583.000000;0.032600
582.000000;0.032507
581.000000;0.032481
580.000000;0.032674
579.000000;0.032548
578.000000;0.032702
577.000000;0.032851
576.000000;0.032707
575.000000;0.032664
574.000000;0.032958
573.000000;0.032837
572.000000;0.032863
571.000000;0.033090
570.000000;0.033139
569.000000;0.033256
568.000000;0.032866
567.000000;0.033006
566.000000;0.033300
565.000000;0.033325
564.000000;0.033247
563.000000;0.033260
562.000000;0.033606
561.000000;0.033738
560.000000;0.033726
559.000000;0.033808
558.000000;0.033987
557.000000;0.033998
556.000000;0.033919
555.000000;0.034038
554.000000;0.034278
553.000000;0.034537
552.000000;0.034450
551.000000;0.034741
550.000000;0.034890
549.000000;0.035048
548.000000;0.035009
547.000000;0.035175
546.000000;0.035611
545.000000;0.035524
544.000000;0.035773
543.000000;0.036208
542.000000;0.036125
541.000000;0.036357
540.000000;0.036673
539.000000;0.037089
538.000000;0.037042
537.000000;0.037420
536.000000;0.037689
535.000000;0.037979
534.000000;0.038310
533.000000;0.038695
532.000000;0.038816
531.000000;0.038976
530.000000;0.039352
529.000000;0.040024
528.000000;0.040197
527.000000;0.040651
526.000000;0.041062
525.000000;0.041330
524.000000;0.041850
523.000000;0.042313
522.000000;0.042872
521.000000;0.043365
520.000000;0.043759
519.000000;0.044137
518.000000;0.044833
517.000000;0.045447
516.000000;0.046164
515.000000;0.046841
514.000000;0.047368
513.000000;0.048018
512.000000;0.048602
511.000000;0.049362
510.000000;0.050162
509.000000;0.051018
508.000000;0.051790
507.000000;0.052621
506.000000;0.053322
505.000000;0.054142
504.000000;0.054999
503.000000;0.056076
502.000000;0.056843
501.000000;0.057758
500.000000;0.058711
499.000000;0.059831
498.000000;0.061096
497.000000;0.062311
496.000000;0.063545
495.000000;0.064545
494.000000;0.065380
493.000000;0.066572
492.000000;0.067871
491.000000;0.069278
490.000000;0.070571
489.000000;0.071718
488.000000;0.072907
487.000000;0.074413
486.000000;0.075865
485.000000;0.077288
484.000000;0.078697
483.000000;0.080067
482.000000;0.081518
481.000000;0.082850
480.000000;0.084262
479.000000;0.085774
478.000000;0.087291
477.000000;0.088766
476.000000;0.090259
475.000000;0.091530
474.000000;0.092858
473.000000;0.094394
472.000000;0.095760
471.000000;0.097311
470.000000;0.098842
469.000000;0.100255
468.000000;0.101577
467.000000;0.102850
466.000000;0.104223
465.000000;0.105505
464.000000;0.106642
463.000000;0.107869
462.000000;0.109033
461.000000;0.110189
460.000000;0.111227
459.000000;0.112312
458.000000;0.113312
457.000000;0.114118
456.000000;0.114988
455.000000;0.115815
454.000000;0.116509
453.000000;0.117018
452.000000;0.117536
451.000000;0.118048
450.000000;0.118740
449.000000;0.119175
448.000000;0.119362
447.000000;0.119540
446.000000;0.119647
445.000000;0.119582
444.000000;0.119306
443.000000;0.119299
442.000000;0.119074
441.000000;0.118436
440.000000;0.117950
439.000000;0.117566
438.000000;0.116931
437.000000;0.115964
436.000000;0.115189
435.000000;0.114567
434.000000;0.113663
433.000000;0.112448
432.000000;0.111299
431.000000;0.110135
430.000000;0.108927
429.000000;0.107729
428.000000;0.106294
427.000000;0.104680
426.000000;0.103138
425.000000;0.101566
424.000000;0.100133
423.000000;0.098596
422.000000;0.096841
421.000000;0.094876
420.000000;0.093378
419.000000;0.091776
418.000000;0.089871
417.000000;0.088117
416.000000;0.086445
415.000000;0.084793
414.000000;0.083141
413.000000;0.081169
412.000000;0.079483
411.000000;0.077836
410.000000;0.076349
409.000000;0.074750
408.000000;0.073256
407.000000;0.071766
406.000000;0.070266
405.000000;0.068848
404.000000;0.067585
403.000000;0.066575
402.000000;0.065310
401.000000;0.063960
400.000000;0.062855
399.000000;0.061848
398.000000;0.060998
397.000000;0.059644
396.000000;0.058613
395.000000;0.058024
394.000000;0.057255
393.000000;0.056780
392.000000;0.056454
391.000000;0.056229
390.000000;0.055536
389.000000;0.054877
388.000000;0.054688
387.000000;0.054651
386.000000;0.054556
385.000000;0.054586
384.000000;0.054472
383.000000;0.054769
382.000000;0.054815
381.000000;0.054744
380.000000;0.055095
379.000000;0.055704
378.000000;0.055114
377.000000;0.054616
376.000000;0.054811
375.000000;0.055848
374.000000;0.056052
373.000000;0.056045
372.000000;0.056013
371.000000;0.056001
370.000000;0.056246
369.000000;0.056934
368.000000;0.057631
367.000000;0.057834
366.000000;0.059033
365.000000;0.059297
364.000000;0.060133
363.000000;0.061056
362.000000;0.061783
361.000000;0.062819
360.000000;0.064457
359.000000;0.066450
358.000000;0.067553
357.000000;0.069669
356.000000;0.071061
355.000000;0.073615
354.000000;0.075865
353.000000;0.078688
352.000000;0.081360
351.000000;0.084686
350.000000;0.088727
349.000000;0.092499
348.000000;0.096797
347.000000;0.101655
346.000000;0.106460
345.000000;0.111298
344.000000;0.116958
343.000000;0.123231
342.000000;0.129624
341.000000;0.135381
340.000000;0.141732
339.000000;0.148595
338.000000;0.156557
337.000000;0.164226
336.000000;0.171676
335.000000;0.179615
334.000000;0.187831
333.000000;0.195883
332.000000;0.204827
331.000000;0.212430
330.000000;0.221838
329.000000;0.230575
328.000000;0.238749
327.000000;0.246952
326.000000;0.255022
325.000000;0.263323
324.000000;0.271931
323.000000;0.280089
322.000000;0.287781
321.000000;0.294406
320.000000;0.301439
319.000000;0.308979
318.000000;0.313817
317.000000;0.319187
316.000000;0.324116
315.000000;0.327665
314.000000;0.331283
313.000000;0.333200
312.000000;0.336165
311.000000;0.336879
310.000000;0.337314
309.000000;0.337621
308.000000;0.336587
307.000000;0.334225
306.000000;0.334013
305.000000;0.330596
304.000000;0.328531
303.000000;0.324358
302.000000;0.321494
301.000000;0.318427
300.000000;0.314045
299.000000;0.309026
298.000000;0.304685
297.000000;0.300553
296.000000;0.295971
295.000000;0.290680
294.000000;0.285942
293.000000;0.282043
292.000000;0.276425
291.000000;0.270265
290.000000;0.264842
289.000000;0.259764
288.000000;0.253823
287.000000;0.249183
286.000000;0.243650
285.000000;0.238612
284.000000;0.233023
283.000000;0.229361
282.000000;0.224186
281.000000;0.220978
280.000000;0.216493
279.000000;0.213947
278.000000;0.210632
277.000000;0.209823
276.000000;0.207153
275.000000;0.208437
274.000000;0.209450
273.000000;0.211716
272.000000;0.214743
271.000000;0.219273
270.000000;0.226252
269.000000;0.231164
268.000000;0.239030
267.000000;0.247633
266.000000;0.257349
265.000000;0.266102
264.000000;0.276643
263.000000;0.287768
262.000000;0.298179
261.000000;0.309287
260.000000;0.319793
259.000000;0.331627
258.000000;0.342211
257.000000;0.353653
256.000000;0.364240
255.000000;0.374946
254.000000;0.383922
253.000000;0.392538
252.000000;0.400138
251.000000;0.407186
250.000000;0.412385
