nm;A
600.000000;0.032316
599.000000;0.032461
598.000000;0.032252
597.000000;0.032769
596.000000;0.032816
595.000000;0.032284
594.000000;0.032487
593.000000;0.032352
592.000000;0.032617
591.000000;0.032430
590.000000;0.032249
589.000000;0.032578
588.000000;0.032459
587.000000;0.032509
586.000000;0.032673
585.000000;0.032652
584.000000;0.033059
583.000000;0.032878
582.000000;0.032598
581.000000;0.032611
580.000000;0.032891
579.000000;0.032670
578.000000;0.033126
577.000000;0.033091
576.000000;0.032977
575.000000;0.033162
574.000000;0.033104
573.000000;0.033172
572.000000;0.033355
571.000000;0.033572
570.000000;0.033278
569.000000;0.033458
568.000000;0.033308
567.000000;0.033077
566.000000;0.033443
565.000000;0.033670
564.000000;0.033520
563.000000;0.033682
562.000000;0.033837
561.000000;0.034072
560.000000;0.034026
559.000000;0.034149
558.000000;0.034160
557.000000;0.034342
556.000000;0.034458
555.000000;0.034303
554.000000;0.034436
553.000000;0.034651
552.000000;0.034733
551.000000;0.034930
550.000000;0.035148
549.000000;0.035378
548.000000;0.035281
547.000000;0.035434
546.000000;0.035823
545.000000;0.035848
544.000000;0.036128
543.000000;0.036324
542.000000;0.036444
541.000000;0.036823
540.000000;0.036970
539.000000;0.037141
538.000000;0.037347
537.000000;0.037771
536.000000;0.037778
535.000000;0.038147
534.000000;0.038607
533.000000;0.038928
532.000000;0.039076
531.000000;0.039216
530.000000;0.039615
529.000000;0.040054
528.000000;0.040405
527.000000;0.040822
526.000000;0.041182
525.000000;0.041477
524.000000;0.042044
523.000000;0.042397
522.000000;0.043036
521.000000;0.043420
520.000000;0.043861
519.000000;0.044345
518.000000;0.044965
517.000000;0.045593
516.000000;0.046287
515.000000;0.046855
514.000000;0.047576
513.000000;0.048188
512.000000;0.048785
511.000000;0.049486
510.000000;0.050329
509.000000;0.051199
508.000000;0.051839
507.000000;0.052693
506.000000;0.053498
505.000000;0.054297
504.000000;0.055094
503.000000;0.056007
502.000000;0.056885
501.000000;0.057779
500.000000;0.058769
499.000000;0.059710
498.000000;0.061062
497.000000;0.062426
496.000000;0.063454
495.000000;0.064441
494.000000;0.065335
493.000000;0.066638
492.000000;0.067821
491.000000;0.069292
490.000000;0.070420
489.000000;0.071504
488.000000;0.072843
487.000000;0.074295
486.000000;0.075550
485.000000;0.077001
484.000000;0.078399
483.000000;0.079741
482.000000;0.081194
481.000000;0.082446
480.000000;0.083897
479.000000;0.085426
478.000000;0.086903
477.000000;0.088515
476.000000;0.089972
475.000000;0.091246
474.000000;0.092571
473.000000;0.094115
472.000000;0.095398
471.000000;0.096920
470.000000;0.098393
469.000000;0.099859
468.000000;0.101145
467.000000;0.102444
466.000000;0.103839
465.000000;0.105114
464.000000;0.106250
463.000000;0.107500
462.000000;0.108654
461.000000;0.109884
460.000000;0.110852
459.000000;0.111950
458.000000;0.113002
457.000000;0.113756
456.000000;0.114645
455.000000;0.115410
454.000000;0.116194
453.000000;0.116871
452.000000;0.117205
451.000000;0.117592
450.000000;0.118223
449.000000;0.118850
448.000000;0.119079
447.000000;0.119142
446.000000;0.119344
445.000000;0.119290
444.000000;0.119145
443.000000;0.118961
442.000000;0.118740
441.000000;0.118303
440.000000;0.117902
439.000000;0.117499
438.000000;0.116789
437.000000;0.115858
436.000000;0.115117
435.000000;0.114414
434.000000;0.113437
433.000000;0.112457
432.000000;0.111381
431.000000;0.110113
430.000000;0.108979
429.000000;0.107792
428.000000;0.106441
427.000000;0.105029
426.000000;0.103633
425.000000;0.101996
424.000000;0.100353
423.000000;0.098801
422.000000;0.097086
421.000000;0.095318
420.000000;0.093924
419.000000;0.092254
418.000000;0.090507
417.000000;0.088847
416.000000;0.087304
415.000000;0.085638
414.000000;0.083797
413.000000;0.082135
412.000000;0.080705
411.000000;0.079115
410.000000;0.077602
409.000000;0.076173
408.000000;0.074494
407.000000;0.072980
406.000000;0.071833
405.000000;0.070805
404.000000;0.069706
403.000000;0.068678
402.000000;0.067611
401.000000;0.066424
400.000000;0.065454
399.000000;0.064688
398.000000;0.063834
397.000000;0.062905
396.000000;0.062277
395.000000;0.061879
394.000000;0.061566
393.000000;0.061278
392.000000;0.061026
391.000000;0.061049
390.000000;0.060950
389.000000;0.060910
388.000000;0.060971
387.000000;0.061248
386.000000;0.061766
385.000000;0.062397
384.000000;0.062689
383.000000;0.063220
382.000000;0.063758
381.000000;0.064405
380.000000;0.065217
379.000000;0.065636
378.000000;0.065901
377.000000;0.065932
376.000000;0.067057
375.000000;0.067847
374.000000;0.068172
373.000000;0.068932
372.000000;0.068627
371.000000;0.068508
370.000000;0.069195
369.000000;0.069790
368.000000;0.070280
367.000000;0.071085
366.000000;0.071938
365.000000;0.072526
364.000000;0.073875
363.000000;0.074815
362.000000;0.075750
361.000000;0.076302
360.000000;0.078478
359.000000;0.080405
358.000000;0.081904
357.000000;0.083410
356.000000;0.085778
355.000000;0.088024
354.000000;0.090034
353.000000;0.092770
352.000000;0.094926
351.000000;0.097870
350.000000;0.101562
349.000000;0.105219
348.000000;0.108795
347.000000;0.113179
346.000000;0.117821
345.000000;0.122058
344.000000;0.127773
343.000000;0.133738
342.000000;0.139491
341.000000;0.145882
340.000000;0.151801
339.000000;0.158238
338.000000;0.164711
337.000000;0.172468
336.000000;0.179527
335.000000;0.187256
334.000000;0.195400
333.000000;0.202697
332.000000;0.211186
331.000000;0.217844
330.000000;0.226710
329.000000;0.235561
328.000000;0.242945
327.000000;0.250635
326.000000;0.258389
325.000000;0.266253
324.000000;0.273398
323.000000;0.282049
322.000000;0.288772
321.000000;0.296149
320.000000;0.302144
319.000000;0.308668
318.000000;0.313222
317.000000;0.318919
316.000000;0.322826
315.000000;0.326685
314.000000;0.330586
313.000000;0.332499
312.000000;0.334606
311.000000;0.335894
310.000000;0.336366
309.000000;0.335785
308.000000;0.335377
307.000000;0.333375
306.000000;0.332114
305.000000;0.328660
304.000000;0.326257
303.000000;0.322408
302.000000;0.319499
301.000000;0.317003
300.000000;0.312515
299.000000;0.307758
298.000000;0.302828
297.000000;0.298621
296.000000;0.294072
295.000000;0.289104
294.000000;0.284374
293.000000;0.280768
292.000000;0.274914
291.000000;0.268732
290.000000;0.263968
