WE(1).Potential (V)	WE(1).Current (A)	Time (s)	Scan	Column 5 (V/s)
0.26312255859375	5.2642822265625E-06	106.544556731001	1	
0.265838623046875	5.560302734375E-06	106.788697730384	1	
0.26788330078125	5.8837890625E-06	107.032838729768	1	
0.27020263671875	6.2347412109375E-06	107.276979729152	1	
0.27313232421875	6.6253662109375E-06	107.521120728535	1	
0.2752685546875	7.061767578125E-06	107.765261727919	1	
0.277618408203125	7.5164794921875E-06	108.009402727302	1	
0.2801513671875	8.001708984375E-06	108.253543726686	1	
0.282318115234375	8.563232421875E-06	108.49768472607	1	
0.285064697265625	9.136962890625E-06	108.741825725453	1	
0.28741455078125	9.716796875E-06	108.985966724837	1	
0.289886474609375	1.03607177734375E-05	109.23010772422	1	
0.291961669921875	1.10260009765625E-05	109.474248723604	1	
0.294677734375	1.17218017578125E-05	109.718389722988	1	
0.29705810546875	1.24420166015625E-05	109.962530722371	1	
0.29962158203125	1.318359375E-05	110.206671721755	1	
0.30181884765625	1.39617919921875E-05	110.450812721139	1	
0.30438232421875	1.4752197265625E-05	110.694953720522	1	
0.306640625	1.558837890625E-05	110.939094719906	1	
0.308929443359375	1.64642333984375E-05	111.183235719289	1	
0.311370849609375	1.7327880859375E-05	111.427376718673	1	
0.31390380859375	1.83197021484375E-05	111.671517718057	1	
0.31658935546875	1.9366455078125E-05	111.91565871744	1	
0.31903076171875	2.0452880859375E-05	112.159799716824	1	
0.3211669921875	2.16094970703125E-05	112.403940716207	1	
0.323638916015625	2.28485107421875E-05	112.648081715591	1	
0.3258056640625	2.41729736328125E-05	112.892222714975	1	
0.32879638671875	2.55401611328125E-05	113.136363714358	1	
0.330963134765625	2.70172119140625E-05	113.380504713742	1	
0.33343505859375	2.85491943359375E-05	113.624645713125	1	
0.33544921875	3.0194091796875E-05	113.868786712509	1	
0.33880615234375	3.19427490234375E-05	114.112927711893	1	
0.341033935546875	3.37554931640625E-05	114.357068711276	1	
0.343597412109375	3.5662841796875E-05	114.60120971066	1	
0.346099853515625	3.77044677734375E-05	114.845350710043	1	
0.348541259765625	3.9837646484375E-05	115.089491709427	1	
0.35113525390625	4.2071533203125E-05	115.333632708811	1	
0.353271484375	4.44000244140625E-05	115.577773708194	1	
0.355712890625	4.6856689453125E-05	115.821914707578	1	
0.35809326171875	4.9224853515625E-05	116.066055706961	1	
0.360504150390625	5.181884765625E-05	116.310196706345	1	
0.3626708984375	5.450439453125E-05	116.554337705729	1	
0.365203857421875	5.7281494140625E-05	116.798478705112	1	
0.367889404296875	6.01806640625E-05	117.042619704496	1	
0.370361328125	6.317138671875E-05	117.286760703879	1	
0.37255859375	6.6131591796875E-05	117.530901703263	1	
0.37530517578125	6.9183349609375E-05	117.775042702647	1	
0.3779296875	7.2296142578125E-05	118.01918370203	1	
0.379730224609375	7.5439453125E-05	118.263324701414	1	
0.382537841796875	7.8582763671875E-05	118.507465700797	1	
0.384857177734375	8.1756591796875E-05	118.751606700181	1	
0.38739013671875	8.4930419921875E-05	118.995747699565	1	
0.38958740234375	8.8043212890625E-05	119.239888698948	1	
0.39202880859375	9.11865234375E-05	119.484029698332	1	
0.39447021484375	9.43603515625E-05	119.728170697715	1	
0.3970947265625	9.7442626953125E-05	119.972311697099	1	
0.3994140625	0.000100494384765625	120.216452696483	1	
0.401824951171875	0.000103546142578125	120.460593695866	1	
0.40472412109375	0.000106414794921875	120.70473469525	1	
0.40679931640625	0.0001092529296875	120.948875694633	1	
0.40899658203125	0.000112030029296875	121.193016694017	1	
0.4114990234375	0.0001146240234375	121.437157693401	1	
0.414215087890625	0.000117095947265625	121.681298692784	1	
0.41644287109375	0.000119384765625	121.925439692168	1	
0.41888427734375	0.00012152099609375	122.169580691551	1	
0.421112060546875	0.0001234130859375	122.413721690935	1	
0.423492431640625	0.00012518310546875	122.657862690319	1	
0.426422119140625	0.000126678466796875	122.902003689702	1	
0.428466796875	0.000128082275390625	123.146144689086	1	
0.430633544921875	0.00012933349609375	123.390285688469	1	
0.433685302734375	0.000130340576171875	123.634426687853	1	
0.435882568359375	0.000131317138671875	123.878567687237	1	
0.438140869140625	0.00013201904296875	124.12270868662	1	
0.440643310546875	0.000132659912109375	124.366849686004	1	
0.443206787109375	0.00013330078125	124.610990685387	1	
0.44561767578125	0.00013336181640625	124.855131684771	1	
0.4478759765625	0.0001337890625	125.099272684155	1	
0.45050048828125	0.00013372802734375	125.343413683538	1	
0.45269775390625	0.000133697509765625	125.587554682922	1	
0.455413818359375	0.000133544921875	125.831695682306	1	
0.457489013671875	0.000133392333984375	126.075836681689	1	
0.45989990234375	0.000132720947265625	126.319977681073	1	
0.4625244140625	0.0001322021484375	126.564118680456	1	
0.464813232421875	0.0001314697265625	126.80825967984	1	
0.46746826171875	0.000130584716796875	127.052400679224	1	
0.469757080078125	0.000129730224609375	127.296541678607	1	
0.47265625	0.000128875732421875	127.540682677991	1	
0.474822998046875	0.0001280517578125	127.784823677374	1	
0.47723388671875	0.000127227783203125	128.028964676758	1	
0.47979736328125	0.00012640380859375	128.273105676142	1	
0.48223876953125	0.0001256103515625	128.517246675525	1	
0.48443603515625	0.00012506103515625	128.761387674909	1	
0.486968994140625	0.000124420166015625	129.005528674292	1	
0.489776611328125	0.000123626708984375	129.249669673676	1	
0.4918212890625	0.0001229248046875	129.49381067306	1	
0.49420166015625	0.0001221923828125	129.737951672443	1	
0.496978759765625	0.000121612548828125	129.982092671827	1	
0.499237060546875	0.000120849609375	130.22623367121	1	
0.501739501953125	0.00012030029296875	130.470374670594	1	
0.5035400390625	0.00011956787109375	130.714515669978	1	
0.50634765625	0.000118896484375	130.958656669361	1	
0.509063720703125	0.000118255615234375	131.202797668745	1	
0.511383056640625	0.000117706298828125	131.446938668128	1	
0.51361083984375	0.0001173095703125	131.691079667512	1	
0.516357421875	0.00011688232421875	131.935220666896	1	
0.519134521484375	0.00011651611328125	132.179361666279	1	
0.521087646484375	0.000116241455078125	132.423502665663	1	
0.523590087890625	0.000116058349609375	132.667643665046	1	
0.526031494140625	0.000115966796875	132.91178466443	1	
0.52850341796875	0.00011578369140625	133.155925663814	1	
0.530792236328125	0.00011541748046875	133.400066663197	1	
0.533355712890625	0.000114990234375	133.644207662581	1	
0.53558349609375	0.00011468505859375	133.888348661964	1	
0.53839111328125	0.000114410400390625	134.132489661348	1	
0.54071044921875	0.000114166259765625	134.376630660732	1	
0.542938232421875	0.00011395263671875	134.620771660115	1	
0.545318603515625	0.000113616943359375	134.864912659499	1	
0.5479736328125	0.000113494873046875	135.109053658882	1	
0.550384521484375	0.000113677978515625	135.353194658266	1	
0.552581787109375	0.000113800048828125	135.59733565765	1	
0.555084228515625	0.000114227294921875	135.841476657033	1	
0.5579833984375	0.0001146240234375	136.085617656417	1	
0.56024169921875	0.00011529541015625	136.3297586558	1	
0.562042236328125	0.00011590576171875	136.573899655184	1	
0.564910888671875	0.000116485595703125	136.818040654568	1	
0.56768798828125	0.00011669921875	137.062181653951	1	
0.57000732421875	0.000117034912109375	137.306322653335	1	
0.57220458984375	0.000117401123046875	137.550463652718	1	
0.574859619140625	0.000117706298828125	137.794604652102	1	
0.57733154296875	0.0001180419921875	138.038745651486	1	
0.57952880859375	0.00011810302734375	138.282886650869	1	
0.58203125	0.000118072509765625	138.527027650253	1	
0.58416748046875	0.000118194580078125	138.771168649636	1	
0.58685302734375	0.000118499755859375	139.01530964902	1	
0.589324951171875	0.000118621826171875	139.259450648404	1	
0.5916748046875	0.0001190185546875	139.503591647787	1	
0.59417724609375	0.000119354248046875	139.747732647171	1	
0.5966796875	0.0001195068359375	139.991873646555	1	
0.59906005859375	0.0001197509765625	140.236014645938	1	
0.60186767578125	0.000119964599609375	140.480155645322	1	
0.60357666015625	0.000120025634765625	140.724296644705	1	
0.6065673828125	0.00012042236328125	140.968437644089	1	
0.608673095703125	0.000120697021484375	141.212578643473	1	
0.611297607421875	0.0001214599609375	141.456719642856	1	
0.613494873046875	0.00012225341796875	141.70086064224	1	
0.6160888671875	0.000122650146484375	141.945001641623	1	
0.618377685546875	0.000123016357421875	142.189142641007	1	
0.621124267578125	0.0001231689453125	142.433283640391	1	
0.623321533203125	0.000123291015625	142.677424639774	1	
0.625518798828125	0.00012359619140625	142.921565639158	1	
0.628204345703125	0.00012396240234375	143.165706638541	1	
0.6304931640625	0.000124420166015625	143.409847637925	1	
0.63299560546875	0.000124725341796875	143.653988637309	1	
0.635223388671875	0.00012493896484375	143.898129636692	1	
0.637908935546875	0.00012554931640625	144.142270636076	1	
0.640533447265625	0.000126129150390625	144.386411635459	1	
0.642578125	0.000126434326171875	144.630552634843	1	
0.645355224609375	0.00012677001953125	144.874693634227	1	
0.64788818359375	0.00012701416015625	145.11883463361	1	
0.64996337890625	0.000127349853515625	145.362975632994	1	
0.6524658203125	0.000127410888671875	145.607116632377	1	
0.65496826171875	0.000127777099609375	145.851257631761	1	
0.657623291015625	0.000128143310546875	146.095398631145	1	
0.66015625	0.00012860107421875	146.339539630528	1	
0.662689208984375	0.000128936767578125	146.583680629912	1	
0.6649169921875	0.00012908935546875	146.827821629295	1	
0.6673583984375	0.000129119873046875	147.071962628679	1	
0.669769287109375	0.000129302978515625	147.316103628063	1	
0.67254638671875	0.000129638671875	147.560244627446	1	
0.674530029296875	0.000130126953125	147.80438562683	1	
0.676910400390625	0.00013055419921875	148.048526626213	1	
0.6796875	0.000130859375	148.292667625597	1	
0.682098388671875	0.000131439208984375	148.536808624981	1	
0.684295654296875	0.0001318359375	148.780949624364	1	
0.687103271484375	0.000132354736328125	149.025090623748	1	
0.689605712890625	0.000132537841796875	149.269231623131	1	
0.6917724609375	0.000132568359375	149.513372622515	1	
0.694000244140625	0.000132781982421875	149.757513621899	1	
0.69659423828125	0.000132904052734375	150.001654621282	1	
0.69927978515625	0.00013299560546875	150.245795620666	1	
0.70147705078125	0.000133453369140625	150.489936620049	1	
0.703521728515625	0.000134033203125	150.734077619433	1	
0.706207275390625	0.000134674072265625	150.978218618817	1	
0.708709716796875	0.000135101318359375	151.2223596182	1	
0.711212158203125	0.0001353759765625	151.466500617584	1	
0.71343994140625	0.00013568115234375	151.710641616967	1	
0.716461181640625	0.000135894775390625	151.954782616351	1	
0.7188720703125	0.0001356201171875	152.198923615735	1	
0.720672607421875	0.000135650634765625	152.443064615118	1	
0.72314453125	0.000135833740234375	152.687205614502	1	
0.72601318359375	0.00013592529296875	152.931346613885	1	
0.72845458984375	0.000135772705078125	153.175487613269	1	
0.73065185546875	0.00013592529296875	153.419628612653	1	
0.733184814453125	0.000135986328125	153.663769612036	1	
0.73577880859375	0.000135894775390625	153.90791061142	1	
0.738433837890625	0.0001358642578125	154.152051610803	1	
0.740386962890625	0.000135711669921875	154.396192610187	1	
0.7430419921875	0.0001358642578125	154.640333609571	1	
0.74554443359375	0.000135955810546875	154.884474608954	1	
0.747772216796875	0.000135833740234375	155.128615608338	1	
0.75018310546875	0.0001358642578125	155.372756607722	1	
0.7537841796875	0.000136199951171875	155.616897607105	1	
0.75592041015625	0.000136444091796875	155.861038606489	1	
0.75897216796875	0.00013653564453125	156.105179605872	1	
0.76080322265625	0.00013677978515625	156.349320605256	1	
0.76324462890625	0.000136962890625	156.59346160464	1	
0.76568603515625	0.000137237548828125	156.837602604023	1	
0.76751708984375	0.00013739013671875	157.081743603407	1	
0.77117919921875	0.000137237548828125	157.32588460279	1	
0.77239990234375	0.000137420654296875	157.570025602174	1	
0.77545166015625	0.000137786865234375	157.814166601558	1	
0.77850341796875	0.000138153076171875	158.058307600941	1	
0.78033447265625	0.0001385498046875	158.302448600325	1	
0.78277587890625	0.00013873291015625	158.546589599708	1	
0.78521728515625	0.000139129638671875	158.790730599092	1	
0.78765869140625	0.0001392822265625	159.034871598476	1	
0.789794921875	0.00013922119140625	159.279012597859	1	
0.792236328125	0.000138946533203125	159.523153597243	1	
0.79437255859375	0.00013909912109375	159.767294596626	1	
0.797119140625	0.000139068603515625	160.01143559601	1	
0.8001708984375	0.00013909912109375	160.255576595394	1	
0.79742431640625	0.00013726806640625	160.499717594777	1	
0.79498291015625	0.000135955810546875	160.743858594161	1	
0.79193115234375	0.00013494873046875	160.987999593544	1	
0.79010009765625	0.000134307861328125	161.232140592928	1	
0.78765869140625	0.00013372802734375	161.476281592312	1	
0.78521728515625	0.00013323974609375	161.720422591695	1	
0.78277587890625	0.000132598876953125	161.964563591079	1	
0.77972412109375	0.00013226318359375	162.208704590462	1	
0.77789306640625	0.00013201904296875	162.452845589846	1	
0.77545166015625	0.00013177490234375	162.69698658923	1	
0.7733154296875	0.0001317138671875	162.941127588613	1	
0.770263671875	0.000131805419921875	163.185268587997	1	
0.76751708984375	0.00013189697265625	163.42940958738	1	
0.765380859375	0.0001318359375	163.673550586764	1	
0.76324462890625	0.000131744384765625	163.917691586148	1	
0.76080322265625	0.0001317138671875	164.161832585531	1	
0.758056640625	0.000131561279296875	164.405973584915	1	
0.755615234375	0.0001312255859375	164.650114584298	1	
0.75347900390625	0.000131011962890625	164.894255583682	1	
0.75018310546875	0.000130645751953125	165.138396583066	1	
0.747894287109375	0.000130462646484375	165.382537582449	1	
0.745361328125	0.0001302490234375	165.626678581833	1	
0.742828369140625	0.000129974365234375	165.870819581216	1	
0.740509033203125	0.000129913330078125	166.1149605806	1	
0.73809814453125	0.000129791259765625	166.359101579984	1	
0.735595703125	0.000129730224609375	166.603242579367	1	
0.73321533203125	0.000129608154296875	166.847383578751	1	
0.730621337890625	0.000129730224609375	167.091524578134	1	
0.728515625	0.0001298828125	167.335665577518	1	
0.726226806640625	0.000130340576171875	167.579806576902	1	
0.72344970703125	0.000130615234375	167.823947576285	1	
0.7205810546875	0.000130828857421875	168.068088575669	1	
0.7188720703125	0.000130767822265625	168.312229575052	1	
0.715972900390625	0.000130401611328125	168.556370574436	1	
0.713470458984375	0.0001302490234375	168.80051157382	1	
0.71142578125	0.0001297607421875	169.044652573203	1	
0.708831787109375	0.000129425048828125	169.288793572587	1	
0.706512451171875	0.0001292724609375	169.53293457197	1	
0.703582763671875	0.000129302978515625	169.777075571354	1	
0.701507568359375	0.000129241943359375	170.021216570738	1	
0.69903564453125	0.000129058837890625	170.265357570121	1	
0.696685791015625	0.000129119873046875	170.509498569505	1	
0.694000244140625	0.0001292724609375	170.753639568889	1	
0.69189453125	0.00012921142578125	170.997780568272	1	
0.689208984375	0.000129241943359375	171.241921567656	1	
0.686859130859375	0.000129547119140625	171.486062567039	1	
0.68438720703125	0.000129547119140625	171.730203566423	1	
0.682037353515625	0.00012945556640625	171.974344565807	1	
0.67962646484375	0.000129669189453125	172.21848556519	1	
0.67718505859375	0.000129852294921875	172.462626564574	1	
0.674346923828125	0.000129638671875	172.706767563957	1	
0.67205810546875	0.000129638671875	172.950908563341	1	
0.66986083984375	0.00012945556640625	173.195049562725	1	
0.667144775390625	0.0001295166015625	173.439190562108	1	
0.6649169921875	0.000129150390625	173.683331561492	1	
0.66259765625	0.000128875732421875	173.927472560875	1	
0.66009521484375	0.000128509521484375	174.171613560259	1	
0.657562255859375	0.000128509521484375	174.415754559643	1	
0.65509033203125	0.000128387451171875	174.659895559026	1	
0.652679443359375	0.00012823486328125	174.90403655841	1	
0.650390625	0.000128265380859375	175.148177557793	1	
0.647979736328125	0.000128753662109375	175.392318557177	1	
0.64508056640625	0.000128662109375	175.636459556561	1	
0.642852783203125	0.0001287841796875	175.880600555944	1	
0.64056396484375	0.000128875732421875	176.124741555328	1	
0.63787841796875	0.000128936767578125	176.368882554711	1	
0.635528564453125	0.000128814697265625	176.613023554095	1	
0.633209228515625	0.000128509521484375	176.857164553479	1	
0.630615234375	0.0001280517578125	177.101305552862	1	
0.62811279296875	0.000128143310546875	177.345446552246	1	
0.626220703125	0.0001280517578125	177.589587551629	1	
0.623260498046875	0.000127838134765625	177.833728551013	1	
0.62115478515625	0.0001278076171875	178.077869550397	1	
0.618682861328125	0.000127777099609375	178.32201054978	1	
0.6162109375	0.000127899169921875	178.566151549164	1	
0.613555908203125	0.00012799072265625	178.810292548547	1	
0.61151123046875	0.00012786865234375	179.054433547931	1	
0.60870361328125	0.0001278076171875	179.298574547315	1	
0.60650634765625	0.0001278076171875	179.542715546698	1	
0.604095458984375	0.0001275634765625	179.786856546082	1	
0.601409912109375	0.000127471923828125	180.030997545465	1	
0.598846435546875	0.000127593994140625	180.275138544849	1	
0.59674072265625	0.000127532958984375	180.519279544233	1	
0.594268798828125	0.000127532958984375	180.763420543616	1	
0.5916748046875	0.00012725830078125	181.007561543	1	
0.589447021484375	0.000127197265625	181.251702542383	1	
0.587005615234375	0.0001270751953125	181.495843541767	1	
0.584686279296875	0.0001268310546875	181.739984541151	1	
0.582061767578125	0.000126678466796875	181.984125540534	1	
0.579498291015625	0.000126617431640625	182.228266539918	1	
0.57720947265625	0.0001268310546875	182.472407539301	1	
0.57464599609375	0.000126953125	182.716548538685	1	
0.57220458984375	0.000127197265625	182.960689538069	1	
0.56988525390625	0.000127166748046875	183.204830537452	1	
0.5677490234375	0.0001270751953125	183.448971536836	1	
0.56494140625	0.000126861572265625	183.693112536219	1	
0.562408447265625	0.0001268310546875	183.937253535603	1	
0.5601806640625	0.000126800537109375	184.181394534987	1	
0.5576171875	0.00012652587890625	184.42553553437	1	
0.5552978515625	0.000126251220703125	184.669676533754	1	
0.552642822265625	0.00012628173828125	184.913817533137	1	
0.5504150390625	0.00012603759765625	185.157958532521	1	
0.54803466796875	0.00012591552734375	185.402099531905	1	
0.545654296875	0.0001258544921875	185.646240531288	1	
0.54278564453125	0.000125701904296875	185.890381530672	1	
0.540435791015625	0.00012554931640625	186.134522530056	1	
0.5384521484375	0.000125335693359375	186.378663529439	1	
0.535858154296875	0.000125030517578125	186.622804528823	1	
0.532867431640625	0.000124725341796875	186.866945528206	1	
0.530517578125	0.00012445068359375	187.11108652759	1	
0.528656005859375	0.00012408447265625	187.355227526974	1	
0.5260009765625	0.0001240234375	187.599368526357	1	
0.5235595703125	0.00012396240234375	187.843509525741	1	
0.5208740234375	0.000123443603515625	188.087650525124	1	
0.5189208984375	0.00012322998046875	188.331791524508	1	
0.51617431640625	0.000122894287109375	188.575932523892	1	
0.51373291015625	0.000122344970703125	188.820073523275	1	
0.511444091796875	0.000121795654296875	189.064214522659	1	
0.50921630859375	0.000121307373046875	189.308355522042	1	
0.506500244140625	0.000121002197265625	189.552496521426	1	
0.50384521484375	0.000120391845703125	189.79663752081	1	
0.50164794921875	0.0001197509765625	190.040778520193	1	
0.49920654296875	0.0001192626953125	190.284919519577	1	
0.496978759765625	0.0001187744140625	190.52906051896	1	
0.494293212890625	0.000118072509765625	190.773201518344	1	
0.491790771484375	0.000117645263671875	191.017342517728	1	
0.48944091796875	0.00011688232421875	191.261483517111	1	
0.486968994140625	0.000116302490234375	191.505624516495	1	
0.484527587890625	0.000115631103515625	191.749765515878	1	
0.482269287109375	0.00011480712890625	191.993906515262	1	
0.47967529296875	0.000114166259765625	192.238047514646	1	
0.47735595703125	0.0001134033203125	192.482188514029	1	
0.474761962890625	0.000112335205078125	192.726329513413	1	
0.472625732421875	0.00011126708984375	192.970470512796	1	
0.47003173828125	0.0001103515625	193.21461151218	1	
0.467742919921875	0.000109375	193.458752511564	1	
0.46527099609375	0.000108123779296875	193.702893510947	1	
0.46295166015625	0.000106597900390625	193.947034510331	1	
0.46051025390625	0.00010516357421875	194.191175509714	1	
0.457794189453125	0.000103546142578125	194.435316509098	1	
0.455474853515625	0.000101531982421875	194.679457508482	1	
0.4530029296875	9.930419921875E-05	194.923598507865	1	
0.450439453125	9.7076416015625E-05	195.167739507249	1	
0.44818115234375	9.490966796875E-05	195.411880506632	1	
0.4456787109375	9.259033203125E-05	195.656021506016	1	
0.443359375	9.02099609375E-05	195.9001625054	1	
0.44073486328125	8.7799072265625E-05	196.144303504783	1	
0.438446044921875	8.5296630859375E-05	196.388444504167	1	
0.4359130859375	8.2733154296875E-05	196.63258550355	1	
0.4337158203125	8.0047607421875E-05	196.876726502934	1	
0.43084716796875	7.720947265625E-05	197.120867502318	1	
0.42864990234375	7.4188232421875E-05	197.365008501701	1	
0.42620849609375	7.098388671875E-05	197.609149501085	1	
0.423797607421875	6.793212890625E-05	197.853290500468	1	
0.421234130859375	6.4605712890625E-05	198.097431499852	1	
0.41864013671875	6.1370849609375E-05	198.341572499236	1	
0.416473388671875	5.8135986328125E-05	198.585713498619	1	
0.413970947265625	5.4779052734375E-05	198.829854498003	1	
0.411651611328125	5.145263671875E-05	199.073995497386	1	
0.40869140625	4.8248291015625E-05	199.31813649677	1	
0.4068603515625	4.505615234375E-05	199.562277496154	1	
0.40423583984375	4.17510986328125E-05	199.806418495537	1	
0.401611328125	3.84246826171875E-05	200.050559494921	1	
0.39935302734375	3.502197265625E-05	200.294700494304	1	
0.39715576171875	3.16253662109375E-05	200.538841493688	1	
0.394805908203125	2.82196044921875E-05	200.782982493072	1	
0.392059326171875	2.4737548828125E-05	201.027123492455	1	
0.389739990234375	2.15087890625E-05	201.271264491839	1	
0.387481689453125	1.8408203125E-05	201.515405491223	1	
0.38507080078125	1.5338134765625E-05	201.759546490606	1	
0.382537841796875	1.24053955078125E-05	202.00368748999	1	
0.3802490234375	9.637451171875E-06	202.247828489373	1	
0.3780517578125	7.04345703125E-06	202.491969488757	1	
0.375274658203125	4.595947265625E-06	202.736110488141	1	
