nm;A
650.000000;-0.005391
649.000000;-0.009049
648.000000;0.004365
647.000000;-0.000709
646.000000;-0.003933
645.000000;-0.005262
644.000000;-0.007171
643.000000;-0.001270
642.000000;0.012305
641.000000;-0.002795
640.000000;-0.002815
639.000000;-0.001322
638.000000;-0.005070
637.000000;-0.004889
636.000000;-0.009864
635.000000;-0.006638
634.000000;-0.001890
633.000000;-0.006416
632.000000;-0.010035
631.000000;-0.003101
630.000000;-0.002390
629.000000;-0.007410
628.000000;-0.014639
627.000000;-0.010651
626.000000;0.000642
625.000000;-0.001169
624.000000;-0.008931
623.000000;-0.007105
622.000000;-0.007496
621.000000;-0.008084
620.000000;-0.005841
619.000000;-0.011739
618.000000;-0.009368
617.000000;-0.008705
616.000000;-0.009879
615.000000;-0.008541
614.000000;-0.011401
613.000000;-0.012328
612.000000;-0.007209
611.000000;-0.009474
610.000000;-0.006759
609.000000;-0.013736
608.000000;-0.014407
607.000000;-0.016187
606.000000;-0.008531
605.000000;-0.011051
604.000000;-0.009163
603.000000;-0.009724
602.000000;-0.004920
601.000000;-0.006290
600.000000;-0.012302
599.000000;-0.008527
598.000000;-0.004707
597.000000;-0.010840
596.000000;-0.010793
595.000000;-0.014258
594.000000;-0.006978
593.000000;-0.011353
592.000000;-0.010322
591.000000;-0.007802
590.000000;-0.009523
589.000000;-0.011812
588.000000;-0.013711
587.000000;-0.010316
586.000000;-0.004221
585.000000;-0.009543
584.000000;-0.012392
583.000000;-0.004669
582.000000;-0.005337
581.000000;-0.011942
580.000000;-0.016555
579.000000;-0.003625
578.000000;-0.000667
577.000000;-0.004115
576.000000;-0.010219
575.000000;-0.011072
574.000000;-0.005934
573.000000;-0.008233
572.000000;-0.009181
571.000000;-0.010249
570.000000;-0.009241
569.000000;-0.010967
568.000000;-0.006402
567.000000;-0.001890
566.000000;-0.003798
565.000000;-0.007195
564.000000;-0.006039
563.000000;0.000158
562.000000;0.000400
561.000000;-0.002182
560.000000;-0.002318
559.000000;-0.001011
558.000000;-0.000623
557.000000;-0.001303
556.000000;0.000429
555.000000;-0.003732
554.000000;0.000375
553.000000;0.002738
552.000000;0.001434
551.000000;0.002615
550.000000;0.000618
549.000000;0.001219
548.000000;-0.000665
547.000000;-0.001898
546.000000;-0.000371
545.000000;0.002198
544.000000;0.004408
543.000000;0.004198
542.000000;0.004811
541.000000;0.004373
540.000000;0.005358
539.000000;0.004912
538.000000;0.004534
537.000000;0.004740
536.000000;0.005073
535.000000;0.004557
534.000000;0.001697
533.000000;0.002655
532.000000;0.005711
531.000000;0.005585
530.000000;0.002961
529.000000;0.002635
528.000000;0.005791
527.000000;0.006627
526.000000;0.005839
525.000000;0.009662
524.000000;0.011266
523.000000;0.009287
522.000000;0.006129
521.000000;0.007198
520.000000;0.010480
519.000000;0.009782
518.000000;0.010632
517.000000;0.012053
516.000000;0.010409
515.000000;0.009137
514.000000;0.010076
513.000000;0.011563
512.000000;0.012654
511.000000;0.012181
510.000000;0.012630
509.000000;0.015591
508.000000;0.013099
507.000000;0.009364
506.000000;0.010525
505.000000;0.014857
504.000000;0.016799
503.000000;0.018015
502.000000;0.020927
501.000000;0.022462
500.000000;0.021992
499.000000;0.021856
498.000000;0.024521
497.000000;0.029464
496.000000;0.028289
495.000000;0.028120
494.000000;0.032537
493.000000;0.035723
492.000000;0.035199
491.000000;0.032952
490.000000;0.034755
489.000000;0.036150
488.000000;0.039594
487.000000;0.042239
486.000000;0.043366
485.000000;0.046430
484.000000;0.051063
483.000000;0.052970
482.000000;0.050236
481.000000;0.051933
480.000000;0.056016
479.000000;0.055429
478.000000;0.056054
477.000000;0.059900
476.000000;0.062454
475.000000;0.065700
474.000000;0.066965
473.000000;0.067877
472.000000;0.072920
471.000000;0.073953
470.000000;0.074232
469.000000;0.076916
468.000000;0.080909
467.000000;0.081632
466.000000;0.082896
465.000000;0.085640
464.000000;0.089006
463.000000;0.093677
462.000000;0.092328
461.000000;0.095005
460.000000;0.098230
459.000000;0.099265
458.000000;0.099951
457.000000;0.097875
456.000000;0.097387
455.000000;0.100051
454.000000;0.105701
453.000000;0.103104
452.000000;0.103917
451.000000;0.107731
450.000000;0.115278
449.000000;0.115784
448.000000;0.118807
447.000000;0.118025
446.000000;0.117762
445.000000;0.115888
444.000000;0.119036
443.000000;0.122796
442.000000;0.123078
441.000000;0.117597
440.000000;0.119786
439.000000;0.122343
438.000000;0.124636
437.000000;0.125286
436.000000;0.128374
435.000000;0.128347
434.000000;0.123088
433.000000;0.124299
432.000000;0.129281
431.000000;0.127866
430.000000;0.122655
429.000000;0.122477
428.000000;0.126333
427.000000;0.125529
426.000000;0.118547
425.000000;0.124513
424.000000;0.127018
423.000000;0.125515
422.000000;0.123261
421.000000;0.126466
420.000000;0.128771
419.000000;0.130030
