nm;A
340.000000;0.515705
339.000000;0.537397
338.000000;0.542094
337.000000;0.489604
336.000000;0.500128
335.000000;0.541876
334.000000;0.525637
333.000000;0.492468
332.000000;0.514665
331.000000;0.548284
330.000000;0.521054
329.000000;0.503689
328.000000;0.513919
327.000000;0.552240
326.000000;0.568329
325.000000;0.525215
324.000000;0.572318
323.000000;0.557768
322.000000;0.562034
321.000000;0.531482
320.000000;0.647885
319.000000;0.577777
318.000000;0.624141
317.000000;0.642998
316.000000;0.615597
315.000000;0.637612
314.000000;0.704984
313.000000;0.681422
312.000000;0.686947
311.000000;0.712606
310.000000;0.705474
309.000000;0.715876
308.000000;0.687102
307.000000;0.761553
306.000000;0.793461
305.000000;0.754305
304.000000;0.789333
303.000000;0.797556
302.000000;0.823103
301.000000;0.743283
300.000000;0.794497
299.000000;0.833125
298.000000;0.814276
297.000000;0.781130
296.000000;0.809937
295.000000;0.814704
294.000000;0.780213
293.000000;0.778352
292.000000;0.806446
291.000000;0.770013
290.000000;0.742082
289.000000;0.751180
288.000000;0.778116
287.000000;0.764854
286.000000;0.726883
285.000000;0.739367
284.000000;0.779922
283.000000;0.763739
282.000000;0.776994
281.000000;0.831809
280.000000;0.850426
279.000000;0.853083
278.000000;0.877681
277.000000;0.876306
276.000000;0.848646
275.000000;0.826374
274.000000;0.856445
273.000000;0.899799
272.000000;0.915690
271.000000;0.900583
270.000000;0.915799
269.000000;0.904226
268.000000;0.881426
267.000000;0.905943
266.000000;0.923610
265.000000;0.935814
264.000000;0.929685
263.000000;0.955598
262.000000;0.989440
261.000000;0.976428
260.000000;0.988403
259.000000;1.024224
258.000000;1.057397
257.000000;1.053175
256.000000;1.063418
255.000000;1.097589
254.000000;1.120247
253.000000;1.152786
252.000000;1.163756
251.000000;1.207505
250.000000;1.202557
