nm;A
331.000000;0.050770
330.000000;0.050605
329.000000;0.050697
328.000000;0.051089
327.000000;0.051499
326.000000;0.051701
325.000000;0.052185
324.000000;0.052410
323.000000;0.052092
322.000000;0.052485
321.000000;0.053104
320.000000;0.053597
319.000000;0.053445
318.000000;0.053071
317.000000;0.053337
316.000000;0.053272
315.000000;0.053218
314.000000;0.053822
313.000000;0.054075
312.000000;0.053407
311.000000;0.053081
310.000000;0.054190
309.000000;0.054512
308.000000;0.054092
307.000000;0.054562
306.000000;0.055082
305.000000;0.055498
304.000000;0.055459
303.000000;0.055430
302.000000;0.055871
301.000000;0.056312
300.000000;0.056532
299.000000;0.056728
298.000000;0.056604
297.000000;0.057028
296.000000;0.057946
295.000000;0.058317
294.000000;0.058755
293.000000;0.059464
292.000000;0.059445
291.000000;0.059389
290.000000;0.059978
289.000000;0.060290
288.000000;0.060958
287.000000;0.061515
286.000000;0.062469
285.000000;0.062834
284.000000;0.062674
283.000000;0.063538
282.000000;0.063701
281.000000;0.063543
280.000000;0.063982
279.000000;0.064544
278.000000;0.064504
277.000000;0.064796
276.000000;0.064703
275.000000;0.064872
274.000000;0.065747
273.000000;0.066446
272.000000;0.066893
271.000000;0.067273
270.000000;0.068009
269.000000;0.067877
268.000000;0.068505
267.000000;0.068530
266.000000;0.068905
265.000000;0.069500
264.000000;0.069905
263.000000;0.070430
262.000000;0.071178
261.000000;0.071929
260.000000;0.073014
259.000000;0.074048
258.000000;0.074724
257.000000;0.075962
256.000000;0.077900
255.000000;0.079353
254.000000;0.080652
253.000000;0.082588
252.000000;0.083807
251.000000;0.085447
250.000000;0.086891
