nm;A
331.000000;0.274531
330.000000;0.277044
329.000000;0.278645
328.000000;0.281277
327.000000;0.282513
326.000000;0.285122
325.000000;0.286372
324.000000;0.286765
323.000000;0.286426
322.000000;0.288790
321.000000;0.289198
320.000000;0.288223
319.000000;0.290514
318.000000;0.289066
317.000000;0.288819
316.000000;0.289020
315.000000;0.290691
314.000000;0.289768
313.000000;0.289502
312.000000;0.290054
311.000000;0.289727
310.000000;0.289980
309.000000;0.289986
308.000000;0.289443
307.000000;0.289844
306.000000;0.288382
305.000000;0.288196
304.000000;0.286610
303.000000;0.285729
302.000000;0.284659
301.000000;0.284992
300.000000;0.284108
299.000000;0.282606
298.000000;0.281510
297.000000;0.279641
296.000000;0.278411
295.000000;0.276724
294.000000;0.274675
293.000000;0.272637
292.000000;0.269828
291.000000;0.266848
290.000000;0.264721
289.000000;0.262257
288.000000;0.260166
287.000000;0.257775
286.000000;0.254799
285.000000;0.251694
284.000000;0.247789
283.000000;0.245639
282.000000;0.241502
281.000000;0.237834
280.000000;0.234565
279.000000;0.231611
278.000000;0.227470
277.000000;0.224161
276.000000;0.220392
275.000000;0.217381
274.000000;0.214375
273.000000;0.211738
272.000000;0.209347
271.000000;0.208232
270.000000;0.206931
269.000000;0.205983
268.000000;0.206745
267.000000;0.208581
266.000000;0.211349
265.000000;0.216894
264.000000;0.222138
263.000000;0.229184
262.000000;0.237733
261.000000;0.248392
260.000000;0.259347
259.000000;0.271683
258.000000;0.284890
257.000000;0.298976
256.000000;0.314111
255.000000;0.329029
254.000000;0.342685
253.000000;0.357449
252.000000;0.370910
251.000000;0.383477
250.000000;0.395674
