nm;A
281.000000;0.048247
280.000000;0.047954
279.000000;0.049294
278.000000;0.049329
277.000000;0.050106
276.000000;0.049255
275.000000;0.049672
274.000000;0.051074
273.000000;0.051669
272.000000;0.051926
271.000000;0.052115
270.000000;0.052759
269.000000;0.052439
268.000000;0.052013
267.000000;0.052684
266.000000;0.053175
265.000000;0.053195
264.000000;0.053672
263.000000;0.053834
262.000000;0.053885
261.000000;0.054797
260.000000;0.054967
259.000000;0.054968
258.000000;0.055733
257.000000;0.056721
256.000000;0.058432
255.000000;0.059988
254.000000;0.060916
253.000000;0.062093
252.000000;0.064009
251.000000;0.065689
250.000000;0.066691
