nm;A
331.000000;0.345737
330.000000;0.345914
329.000000;0.344834
328.000000;0.344985
327.000000;0.342033
326.000000;0.339823
325.000000;0.338309
324.000000;0.336503
323.000000;0.333779
322.000000;0.333110
321.000000;0.332897
320.000000;0.334012
319.000000;0.333019
318.000000;0.332363
317.000000;0.331073
316.000000;0.329919
315.000000;0.327475
314.000000;0.324524
313.000000;0.322906
312.000000;0.318453
311.000000;0.316275
310.000000;0.314455
309.000000;0.311804
308.000000;0.310514
307.000000;0.309017
306.000000;0.307358
305.000000;0.306893
304.000000;0.305919
303.000000;0.304446
302.000000;0.303410
301.000000;0.303397
300.000000;0.302264
299.000000;0.303143
298.000000;0.301665
297.000000;0.302550
296.000000;0.304636
295.000000;0.305719
294.000000;0.308630
293.000000;0.311071
292.000000;0.314231
291.000000;0.318088
290.000000;0.325352
289.000000;0.332455
288.000000;0.339427
287.000000;0.349291
286.000000;0.360599
285.000000;0.372894
284.000000;0.387634
283.000000;0.402627
282.000000;0.419576
281.000000;0.437667
280.000000;0.456861
279.000000;0.477540
278.000000;0.498424
277.000000;0.520734
276.000000;0.543055
275.000000;0.565652
274.000000;0.588531
273.000000;0.611198
272.000000;0.633717
271.000000;0.655880
270.000000;0.677382
269.000000;0.696294
268.000000;0.714409
267.000000;0.731038
266.000000;0.744823
265.000000;0.758463
264.000000;0.770195
263.000000;0.779407
262.000000;0.787272
261.000000;0.793046
260.000000;0.797718
259.000000;0.799781
258.000000;0.801412
257.000000;0.801793
256.000000;0.799743
255.000000;0.796798
254.000000;0.792951
253.000000;0.787620
252.000000;0.780218
251.000000;0.773842
250.000000;0.765006
