nm, A
650,000000, 0,008930
649,000000, 0,011537
648,000000, 0,014961
647,000000, 0,014730
646,000000, 0,011598
645,000000, 0,016474
644,000000, 0,024912
643,000000, 0,022074
642,000000, 0,020548
641,000000, 0,021110
640,000000, 0,015857
639,000000, 0,015336
638,000000, 0,010354
637,000000, 0,014912
636,000000, 0,009908
635,000000, 0,017940
634,000000, 0,021881
633,000000, 0,013836
632,000000, 0,015146
631,000000, 0,021050
630,000000, 0,014571
629,000000, 0,013536
628,000000, 0,009213
627,000000, 0,016750
626,000000, 0,019706
625,000000, 0,013466
624,000000, 0,015190
623,000000, 0,013926
622,000000, 0,013289
621,000000, 0,015714
620,000000, 0,013848
619,000000, 0,015295
618,000000, 0,012550
617,000000, 0,009115
616,000000, 0,016452
615,000000, 0,017252
614,000000, 0,015472
613,000000, 0,013851
612,000000, 0,024533
611,000000, 0,016486
610,000000, 0,012789
609,000000, 0,016659
608,000000, 0,016450
607,000000, 0,013026
606,000000, 0,014103
605,000000, 0,016481
604,000000, 0,021617
603,000000, 0,016957
602,000000, 0,016628
601,000000, 0,019941
600,000000, 0,011002
599,000000, 0,008200
598,000000, 0,015460
597,000000, 0,016702
596,000000, 0,018567
595,000000, 0,011760
594,000000, 0,016205
593,000000, 0,014299
592,000000, 0,014839
591,000000, 0,014642
590,000000, 0,014009
589,000000, 0,014718
588,000000, 0,016176
587,000000, 0,012779
586,000000, 0,017584
585,000000, 0,017289
584,000000, 0,014872
583,000000, 0,017147
582,000000, 0,017771
581,000000, 0,015161
580,000000, 0,011543
579,000000, 0,018426
578,000000, 0,017475
577,000000, 0,014582
576,000000, 0,014304
575,000000, 0,018422
574,000000, 0,017956
573,000000, 0,016287
572,000000, 0,012260
571,000000, 0,012731
570,000000, 0,016594
569,000000, 0,015467
568,000000, 0,016207
567,000000, 0,019805
566,000000, 0,022515
565,000000, 0,018459
564,000000, 0,018396
563,000000, 0,020854
562,000000, 0,018547
561,000000, 0,015440
560,000000, 0,020191
559,000000, 0,022467
558,000000, 0,023077
557,000000, 0,017933
556,000000, 0,016753
555,000000, 0,019505
554,000000, 0,021748
553,000000, 0,024377
552,000000, 0,019838
551,000000, 0,021010
550,000000, 0,022267
549,000000, 0,024021
548,000000, 0,024289
547,000000, 0,023162
546,000000, 0,022735
545,000000, 0,023441
544,000000, 0,025701
543,000000, 0,024009
542,000000, 0,024273
541,000000, 0,026451
540,000000, 0,027176
539,000000, 0,027325
538,000000, 0,029581
537,000000, 0,029844
536,000000, 0,029053
535,000000, 0,030502
534,000000, 0,029003
533,000000, 0,027114
532,000000, 0,027877
531,000000, 0,029412
530,000000, 0,031037
529,000000, 0,030475
528,000000, 0,032227
527,000000, 0,033121
526,000000, 0,031820
525,000000, 0,034383
524,000000, 0,037114
523,000000, 0,037933
522,000000, 0,037217
521,000000, 0,034993
520,000000, 0,037070
519,000000, 0,038700
518,000000, 0,041260
517,000000, 0,043517
516,000000, 0,044382
515,000000, 0,042994
514,000000, 0,043826
513,000000, 0,044553
512,000000, 0,046332
511,000000, 0,048333
510,000000, 0,047901
509,000000, 0,050124
508,000000, 0,050958
507,000000, 0,049905
506,000000, 0,052659
505,000000, 0,054880
504,000000, 0,055159
503,000000, 0,056305
502,000000, 0,060769
501,000000, 0,064241
500,000000, 0,063688
499,000000, 0,065609
498,000000, 0,070029
497,000000, 0,071014
496,000000, 0,068451
495,000000, 0,073371
494,000000, 0,079829
493,000000, 0,079544
492,000000, 0,079386
491,000000, 0,084233
490,000000, 0,087460
489,000000, 0,084098
488,000000, 0,088035
487,000000, 0,097907
486,000000, 0,097575
485,000000, 0,094240
484,000000, 0,101291
483,000000, 0,105616
482,000000, 0,104200
481,000000, 0,106466
480,000000, 0,110575
479,000000, 0,111606
478,000000, 0,111371
477,000000, 0,115596
476,000000, 0,119590
475,000000, 0,122288
474,000000, 0,122978
473,000000, 0,125933
472,000000, 0,132398
471,000000, 0,133103
470,000000, 0,132671
469,000000, 0,134984
468,000000, 0,137542
467,000000, 0,140340
466,000000, 0,144603
465,000000, 0,148165
464,000000, 0,147525
463,000000, 0,149833
462,000000, 0,154011
461,000000, 0,154992
460,000000, 0,156689
459,000000, 0,158725
458,000000, 0,162399
457,000000, 0,164488
456,000000, 0,161242
455,000000, 0,165736
454,000000, 0,167521
453,000000, 0,164014
452,000000, 0,163143
451,000000, 0,166947
450,000000, 0,170050
449,000000, 0,167431
448,000000, 0,170921
447,000000, 0,172705
446,000000, 0,168990
445,000000, 0,164749
444,000000, 0,167618
443,000000, 0,169557
442,000000, 0,170748
441,000000, 0,164173
440,000000, 0,164270
439,000000, 0,163271
438,000000, 0,161389
437,000000, 0,162906
436,000000, 0,163650
435,000000, 0,159776
434,000000, 0,151291
433,000000, 0,151895
432,000000, 0,151089
431,000000, 0,147636
430,000000, 0,145994
429,000000, 0,144167
428,000000, 0,141195
427,000000, 0,136599
426,000000, 0,137056
425,000000, 0,137161
424,000000, 0,131063
423,000000, 0,127104
422,000000, 0,124820
421,000000, 0,120096
420,000000, 0,120289
419,000000, 0,123305
418,000000, 0,118126
417,000000, 0,112463
416,000000, 0,106135
415,000000, 0,104107
414,000000, 0,101290
413,000000, 0,098399
412,000000, 0,095744
411,000000, 0,098986
410,000000, 0,090627
409,000000, 0,088109
408,000000, 0,094365
407,000000, 0,091805
406,000000, 0,085119
405,000000, 0,083572
404,000000, 0,084462
403,000000, 0,074865
402,000000, 0,068341
401,000000, 0,081027
400,000000, 0,075677
399,000000, 0,073349
398,000000, 0,076010
397,000000, 0,083945
396,000000, 0,078594
395,000000, 0,078989
394,000000, 0,080958
393,000000, 0,081608
392,000000, 0,069691
391,000000, 0,074939
390,000000, 0,078836
389,000000, 0,076033
388,000000, 0,071762
387,000000, 0,076282
386,000000, 0,087613
385,000000, 0,080914
384,000000, 0,071335
383,000000, 0,077528
382,000000, 0,080599
381,000000, 0,082232
380,000000, 0,088134
379,000000, 0,102357
378,000000, 0,106870
377,000000, 0,029286
376,000000, 0,095651
375,000000, 0,110631
374,000000, 0,076077
373,000000, 0,093976
372,000000, 0,099403
371,000000, 0,103161
370,000000, 0,082588
369,000000, 0,086964
368,000000, 0,115563
367,000000, 0,106646
366,000000, 0,077631
365,000000, 0,100234
364,000000, 0,120697
363,000000, 0,090808
362,000000, 0,101102
361,000000, 0,124412
360,000000, 0,125290
359,000000, 0,096116
358,000000, 0,103472
357,000000, 0,142965
356,000000, 0,133202
355,000000, 0,104927
354,000000, 0,136116
353,000000, 0,165022
352,000000, 0,160161
351,000000, 0,129093
350,000000, 0,169598
349,000000, 0,196691
348,000000, 0,172167
347,000000, 0,163685
346,000000, 0,214281
345,000000, 0,248251
344,000000, 0,213052
343,000000, 0,223412
342,000000, 0,280713
341,000000, 0,270744
340,000000, 0,249062
339,000000, 0,274395
338,000000, 0,335536
337,000000, 0,293847
336,000000, 0,308457
335,000000, 0,363965
334,000000, 0,379872
333,000000, 0,351138
332,000000, 0,375017
331,000000, 0,433280
330,000000, 0,422133
329,000000, 0,417106
328,000000, 0,439258
327,000000, 0,479530
326,000000, 0,527292
325,000000, 0,486012
324,000000, 0,541930
323,000000, 0,535007
322,000000, 0,579557
321,000000, 0,543044
320,000000, 0,663869
319,000000, 0,609606
318,000000, 0,636092
317,000000, 0,676905
316,000000, 0,692814
315,000000, 0,696575
314,000000, 0,742062
313,000000, 0,758059
312,000000, 0,763116
311,000000, 0,781004
310,000000, 0,795500
309,000000, 0,812180
308,000000, 0,808062
307,000000, 0,815101
306,000000, 0,862862
305,000000, 0,820386
304,000000, 0,858491
303,000000, 0,875268
302,000000, 0,876029
301,000000, 0,866879
300,000000, 0,883421
299,000000, 0,860993
298,000000, 0,868127
