nm;A
331.000000;0.117314
330.000000;0.120965
329.000000;0.123211
328.000000;0.127772
327.000000;0.131097
326.000000;0.135656
325.000000;0.139304
324.000000;0.142988
323.000000;0.146269
322.000000;0.150193
321.000000;0.155439
320.000000;0.159323
319.000000;0.165209
318.000000;0.168771
317.000000;0.173366
316.000000;0.177522
315.000000;0.182977
314.000000;0.187988
313.000000;0.192362
312.000000;0.195619
311.000000;0.199692
310.000000;0.204882
309.000000;0.208800
308.000000;0.213569
307.000000;0.218435
306.000000;0.220855
305.000000;0.225853
304.000000;0.228359
303.000000;0.231755
302.000000;0.236533
301.000000;0.239152
300.000000;0.241972
299.000000;0.245124
298.000000;0.246234
297.000000;0.247330
296.000000;0.250438
295.000000;0.251943
294.000000;0.252342
293.000000;0.252890
292.000000;0.253276
291.000000;0.252644
290.000000;0.253594
289.000000;0.253405
288.000000;0.252571
287.000000;0.251717
286.000000;0.251518
285.000000;0.250096
284.000000;0.248651
283.000000;0.246875
282.000000;0.244617
281.000000;0.242886
280.000000;0.240268
279.000000;0.238022
278.000000;0.234377
277.000000;0.232073
276.000000;0.228555
275.000000;0.226082
274.000000;0.223785
273.000000;0.222248
272.000000;0.220385
271.000000;0.219185
270.000000;0.218657
269.000000;0.219533
268.000000;0.221280
267.000000;0.224599
266.000000;0.229003
265.000000;0.235352
264.000000;0.243259
263.000000;0.252910
262.000000;0.263739
261.000000;0.276283
260.000000;0.290505
259.000000;0.306313
258.000000;0.322271
257.000000;0.339072
256.000000;0.356549
255.000000;0.373645
254.000000;0.389968
253.000000;0.406437
252.000000;0.420393
251.000000;0.432601
250.000000;0.444502
